zone_id,target_period_start,fold,modelo,y_real,y_pred
riobamba,2016-08-01,4,Random_Forest,Baja,Baja
salinas,2016-08-01,4,Random_Forest,Baja,Baja
tena,2016-08-01,4,Random_Forest,Media,Media
babahoyo,2016-09-01,4,Random_Forest,Alta,Media
cuenca,2016-09-01,4,Random_Forest,Baja,Baja
esmeraldas,2016-09-01,4,Random_Forest,Media,Baja
guayaquil,2016-09-01,4,Random_Forest,Media,Baja
loja,2016-09-01,4,Random_Forest,Baja,Baja
machala,2016-09-01,4,Random_Forest,Baja,Baja
portoviejo,2016-09-01,4,Random_Forest,Baja,Baja
puyo,2016-09-01,4,Random_Forest,Media,Baja
quito,2016-09-01,4,Random_Forest,Media,Media
riobamba,2016-09-01,4,Random_Forest,Baja,Baja
salinas,2016-09-01,4,Random_Forest,Baja,Baja
tena,2016-09-01,4,Random_Forest,Media,Media
babahoyo,2016-10-01,4,Random_Forest,Media,Alta
cuenca,2016-10-01,4,Random_Forest,Media,Baja
esmeraldas,2016-10-01,4,Random_Forest,Baja,Alta
guayaquil,2016-10-01,4,Random_Forest,Baja,Media
loja,2016-10-01,4,Random_Forest,Baja,Baja
machala,2016-10-01,4,Random_Forest,Baja,Baja
portoviejo,2016-10-01,4,Random_Forest,Baja,Baja
puyo,2016-10-01,4,Random_Forest,Alta,Media
quito,2016-10-01,4,Random_Forest,Alta,Alta
riobamba,2016-10-01,4,Random_Forest,Media,Media
salinas,2016-10-01,4,Random_Forest,Baja,Baja
tena,2016-10-01,4,Random_Forest,Alta,Alta
babahoyo,2016-11-01,4,Random_Forest,Media,Media
cuenca,2016-11-01,4,Random_Forest,Media,Media
esmeraldas,2016-11-01,4,Random_Forest,Baja,Baja
guayaquil,2016-11-01,4,Random_Forest,Baja,Baja
loja,2016-11-01,4,Random_Forest,Baja,Media
machala,2016-11-01,4,Random_Forest,Baja,Baja
portoviejo,2016-11-01,4,Random_Forest,Baja,Baja
puyo,2016-11-01,4,Random_Forest,Alta,Media
quito,2016-11-01,4,Random_Forest,Alta,Alta
riobamba,2016-11-01,4,Random_Forest,Baja,Media
salinas,2016-11-01,4,Random_Forest,Baja,Baja
tena,2016-11-01,4,Random_Forest,Alta,Alta
babahoyo,2016-12-01,4,Random_Forest,Media,Alta
cuenca,2016-12-01,4,Random_Forest,Media,Baja
esmeraldas,2016-12-01,4,Random_Forest,Baja,Baja
guayaquil,2016-12-01,4,Random_Forest,Baja,Baja
loja,2016-12-01,4,Random_Forest,Media,Media
machala,2016-12-01,4,Random_Forest,Baja,Baja
portoviejo,2016-12-01,4,Random_Forest,Baja,Baja
puyo,2016-12-01,4,Random_Forest,Alta,Alta
quito,2016-12-01,4,Random_Forest,Alta,Media
riobamba,2016-12-01,4,Random_Forest,Media,Media
salinas,2016-12-01,4,Random_Forest,Baja,Baja
tena,2016-12-01,4,Random_Forest,Alta,Alta
babahoyo,2017-01-01,4,Random_Forest,Alta,Alta
cuenca,2017-01-01,4,Random_Forest,Media,Media
esmeraldas,2017-01-01,4,Random_Forest,Alta,Alta
guayaquil,2017-01-01,4,Random_Forest,Alta,Alta
loja,2017-01-01,4,Random_Forest,Alta,Alta
machala,2017-01-01,4,Random_Forest,Alta,Media
portoviejo,2017-01-01,4,Random_Forest,Media,Alta
puyo,2017-01-01,4,Random_Forest,Alta,Alta
quito,2017-01-01,4,Random_Forest,Alta,Alta
riobamba,2017-01-01,4,Random_Forest,Alta,Media
salinas,2017-01-01,4,Random_Forest,Baja,Baja
tena,2017-01-01,4,Random_Forest,Alta,Alta
babahoyo,2017-02-01,4,Random_Forest,Alta,Alta
cuenca,2017-02-01,4,Random_Forest,Alta,Media
esmeraldas,2017-02-01,4,Random_Forest,Alta,Alta
guayaquil,2017-02-01,4,Random_Forest,Alta,Alta
loja,2017-02-01,4,Random_Forest,Alta,Media
machala,2017-02-01,4,Random_Forest,Alta,Alta
portoviejo,2017-02-01,4,Random_Forest,Alta,Alta
puyo,2017-02-01,4,Random_Forest,Alta,Alta
quito,2017-02-01,4,Random_Forest,Alta,Alta
riobamba,2017-02-01,4,Random_Forest,Media,Media
salinas,2017-02-01,4,Random_Forest,Media,Media
tena,2017-02-01,4,Random_Forest,Alta,Alta
babahoyo,2017-03-01,4,Random_Forest,Alta,Alta
cuenca,2017-03-01,4,Random_Forest,Alta,Media
esmeraldas,2017-03-01,4,Random_Forest,Media,Alta
guayaquil,2017-03-01,4,Random_Forest,Alta,Alta
loja,2017-03-01,4,Random_Forest,Alta,Media
machala,2017-03-01,4,Random_Forest,Alta,Alta
portoviejo,2017-03-01,4,Random_Forest,Alta,Alta
puyo,2017-03-01,4,Random_Forest,Alta,Alta
quito,2017-03-01,4,Random_Forest,Alta,Alta
riobamba,2017-03-01,4,Random_Forest,Alta,Media
salinas,2017-03-01,4,Random_Forest,Alta,Media
tena,2017-03-01,4,Random_Forest,Alta,Alta
babahoyo,2017-04-01,4,Random_Forest,Alta,Alta
cuenca,2017-04-01,4,Random_Forest,Media,Media
esmeraldas,2017-04-01,4,Random_Forest,Alta,Alta
guayaquil,2017-04-01,4,Random_Forest,Alta,Alta
loja,2017-04-01,4,Random_Forest,Alta,Alta
machala,2017-04-01,4,Random_Forest,Alta,Alta
portoviejo,2017-04-01,4,Random_Forest,Alta,Alta
puyo,2017-04-01,4,Random_Forest,Alta,Alta
quito,2017-04-01,4,Random_Forest,Alta,Alta
riobamba,2017-04-01,4,Random_Forest,Media,Alta
salinas,2017-04-01,4,Random_Forest,Alta,Alta
tena,2017-04-01,4,Random_Forest,Alta,Alta
babahoyo,2017-05-01,4,Random_Forest,Alta,Alta
cuenca,2017-05-01,4,Random_Forest,Baja,Media
esmeraldas,2017-05-01,4,Random_Forest,Media,Alta
guayaquil,2017-05-01,4,Random_Forest,Alta,Alta
loja,2017-05-01,4,Random_Forest,Media,Media
machala,2017-05-01,4,Random_Forest,Media,Alta
portoviejo,2017-05-01,4,Random_Forest,Media,Media
puyo,2017-05-01,4,Random_Forest,Alta,Alta
quito,2017-05-01,4,Random_Forest,Alta,Alta
riobamba,2017-05-01,4,Random_Forest,Media,Media
salinas,2017-05-01,4,Random_Forest,Baja,Baja
tena,2017-05-01,4,Random_Forest,Alta,Alta
babahoyo,2017-06-01,4,Random_Forest,Alta,Alta
cuenca,2017-06-01,4,Random_Forest,Baja,Baja
esmeraldas,2017-06-01,4,Random_Forest,Baja,Alta
guayaquil,2017-06-01,4,Random_Forest,Alta,Alta
loja,2017-06-01,4,Random_Forest,Media,Baja
machala,2017-06-01,4,Random_Forest,Baja,Media
portoviejo,2017-06-01,4,Random_Forest,Baja,Baja
puyo,2017-06-01,4,Random_Forest,Alta,Alta
quito,2017-06-01,4,Random_Forest,Media,Media
riobamba,2017-06-01,4,Random_Forest,Baja,Media
salinas,2017-06-01,4,Random_Forest,Baja,Baja
tena,2017-06-01,4,Random_Forest,Alta,Alta
babahoyo,2017-07-01,4,Random_Forest,Media,Alta
cuenca,2017-07-01,4,Random_Forest,Media,Baja
esmeraldas,2017-07-01,4,Random_Forest,Baja,Baja
guayaquil,2017-07-01,4,Random_Forest,Baja,Media
loja,2017-07-01,4,Random_Forest,Baja,Baja
machala,2017-07-01,4,Random_Forest,Baja,Baja
portoviejo,2017-07-01,4,Random_Forest,Baja,Baja
puyo,2017-07-01,4,Random_Forest,Alta,Media
quito,2017-07-01,4,Random_Forest,Media,Media
riobamba,2017-07-01,4,Random_Forest,Baja,Baja
salinas,2017-07-01,4,Random_Forest,Baja,Baja
tena,2017-07-01,4,Random_Forest,Alta,Alta
babahoyo,2017-08-01,4,Random_Forest,Media,Media
cuenca,2017-08-01,4,Random_Forest,Baja,Baja
esmeraldas,2017-08-01,4,Random_Forest,Media,Baja
guayaquil,2017-08-01,4,Random_Forest,Baja,Baja
loja,2017-08-01,4,Random_Forest,Baja,Baja
machala,2017-08-01,4,Random_Forest,Baja,Baja
portoviejo,2017-08-01,4,Random_Forest,Baja,Baja
puyo,2017-08-01,4,Random_Forest,Media,Media
quito,2017-08-01,4,Random_Forest,Alta,Media
riobamba,2017-08-01,4,Random_Forest,Baja,Baja
salinas,2017-08-01,4,Random_Forest,Baja,Baja
tena,2017-08-01,4,Random_Forest,Media,Alta
babahoyo,2017-09-01,4,Random_Forest,Alta,Media
cuenca,2017-09-01,4,Random_Forest,Baja,Baja
esmeraldas,2017-09-01,4,Random_Forest,Baja,Baja
guayaquil,2017-09-01,4,Random_Forest,Media,Baja
loja,2017-09-01,4,Random_Forest,Baja,Baja
machala,2017-09-01,4,Random_Forest,Baja,Baja
portoviejo,2017-09-01,4,Random_Forest,Baja,Baja
puyo,2017-09-01,4,Random_Forest,Baja,Baja
quito,2017-09-01,4,Random_Forest,Media,Media
riobamba,2017-09-01,4,Random_Forest,Baja,Baja
salinas,2017-09-01,4,Random_Forest,Baja,Baja
tena,2017-09-01,4,Random_Forest,Alta,Media
babahoyo,2017-10-01,4,Random_Forest,Alta,Media
cuenca,2017-10-01,4,Random_Forest,Baja,Media
esmeraldas,2017-10-01,4,Random_Forest,Baja,Baja
guayaquil,2017-10-01,4,Random_Forest,Baja,Baja
loja,2017-10-01,4,Random_Forest,Baja,Media
machala,2017-10-01,4,Random_Forest,Baja,Baja
portoviejo,2017-10-01,4,Random_Forest,Baja,Baja
puyo,2017-10-01,4,Random_Forest,Media,Media
quito,2017-10-01,4,Random_Forest,Alta,Alta
riobamba,2017-10-01,4,Random_Forest,Media,Media
salinas,2017-10-01,4,Random_Forest,Baja,Baja
tena,2017-10-01,4,Random_Forest,Alta,Alta
babahoyo,2017-11-01,4,Random_Forest,Media,Alta
cuenca,2017-11-01,4,Random_Forest,Media,Media
esmeraldas,2017-11-01,4,Random_Forest,Baja,Baja
guayaquil,2017-11-01,4,Random_Forest,Baja,Baja
loja,2017-11-01,4,Random_Forest,Baja,Media
machala,2017-11-01,4,Random_Forest,Baja,Baja
portoviejo,2017-11-01,4,Random_Forest,Baja,Baja
puyo,2017-11-01,4,Random_Forest,Alta,Alta
quito,2017-11-01,4,Random_Forest,Alta,Alta
riobamba,2017-11-01,4,Random_Forest,Media,Media
salinas,2017-11-01,4,Random_Forest,Baja,Baja
tena,2017-11-01,4,Random_Forest,Alta,Alta
babahoyo,2017-12-01,4,Random_Forest,Media,Media
cuenca,2017-12-01,4,Random_Forest,Alta,Media
esmeraldas,2017-12-01,4,Random_Forest,Baja,Baja
guayaquil,2017-12-01,4,Random_Forest,Media,Baja
loja,2017-12-01,4,Random_Forest,Alta,Media
machala,2017-12-01,4,Random_Forest,Baja,Baja
portoviejo,2017-12-01,4,Random_Forest,Baja,Baja
puyo,2017-12-01,4,Random_Forest,Alta,Alta
quito,2017-12-01,4,Random_Forest,Alta,Alta
riobamba,2017-12-01,4,Random_Forest,Media,Media
salinas,2017-12-01,4,Random_Forest,Baja,Baja
tena,2017-12-01,4,Random_Forest,Alta,Alta
babahoyo,2005-01-01,1,XGBoost,Alta,Alta
cuenca,2005-01-01,1,XGBoost,Baja,Media
esmeraldas,2005-01-01,1,XGBoost,Alta,Alta
guayaquil,2005-01-01,1,XGBoost,Media,Alta
loja,2005-01-01,1,XGBoost,Baja,Media
machala,2005-01-01,1,XGBoost,Media,Media
portoviejo,2005-01-01,1,XGBoost,Baja,Baja
puyo,2005-01-01,1,XGBoost,Media,Media
quito,2005-01-01,1,XGBoost,Media,Alta
riobamba,2005-01-01,1,XGBoost,Baja,Media
salinas,2005-01-01,1,XGBoost,Baja,Baja
tena,2005-01-01,1,XGBoost,Alta,Alta
babahoyo,2005-02-01,1,XGBoost,Alta,Alta
cuenca,2005-02-01,1,XGBoost,Alta,Media
esmeraldas,2005-02-01,1,XGBoost,Alta,Alta
guayaquil,2005-02-01,1,XGBoost,Media,Alta
loja,2005-02-01,1,XGBoost,Alta,Media
machala,2005-02-01,1,XGBoost,Media,Media
portoviejo,2005-02-01,1,XGBoost,Alta,Alta
puyo,2005-02-01,1,XGBoost,Alta,Media
quito,2005-02-01,1,XGBoost,Alta,Alta
riobamba,2005-02-01,1,XGBoost,Alta,Media
salinas,2005-02-01,1,XGBoost,Baja,Media
tena,2005-02-01,1,XGBoost,Alta,Media
babahoyo,2005-03-01,1,XGBoost,Alta,Alta
cuenca,2005-03-01,1,XGBoost,Media,Baja
esmeraldas,2005-03-01,1,XGBoost,Alta,Alta
guayaquil,2005-03-01,1,XGBoost,Alta,Alta
loja,2005-03-01,1,XGBoost,Alta,Media
machala,2005-03-01,1,XGBoost,Media,Alta
portoviejo,2005-03-01,1,XGBoost,Media,Alta
puyo,2005-03-01,1,XGBoost,Baja,Media
quito,2005-03-01,1,XGBoost,Alta,Alta
riobamba,2005-03-01,1,XGBoost,Media,Media
salinas,2005-03-01,1,XGBoost,Baja,Media
tena,2005-03-01,1,XGBoost,Media,Alta
babahoyo,2005-04-01,1,XGBoost,Alta,Alta
cuenca,2005-04-01,1,XGBoost,Media,Media
esmeraldas,2005-04-01,1,XGBoost,Alta,Media
guayaquil,2005-04-01,1,XGBoost,Alta,Alta
loja,2005-04-01,1,XGBoost,Media,Media
machala,2005-04-01,1,XGBoost,Media,Media
portoviejo,2005-04-01,1,XGBoost,Media,Media
puyo,2005-04-01,1,XGBoost,Alta,Media
quito,2005-04-01,1,XGBoost,Media,Alta
riobamba,2005-04-01,1,XGBoost,Alta,Media
salinas,2005-04-01,1,XGBoost,Baja,Baja
tena,2005-04-01,1,XGBoost,Alta,Alta
babahoyo,2005-05-01,1,XGBoost,Media,Alta
cuenca,2005-05-01,1,XGBoost,Media,Baja
esmeraldas,2005-05-01,1,XGBoost,Alta,Alta
guayaquil,2005-05-01,1,XGBoost,Baja,Alta
loja,2005-05-01,1,XGBoost,Media,Media
machala,2005-05-01,1,XGBoost,Media,Media
portoviejo,2005-05-01,1,XGBoost,Baja,Media
puyo,2005-05-01,1,XGBoost,Media,Media
quito,2005-05-01,1,XGBoost,Media,Media
riobamba,2005-05-01,1,XGBoost,Media,Media
salinas,2005-05-01,1,XGBoost,Baja,Baja
tena,2005-05-01,1,XGBoost,Alta,Alta
babahoyo,2005-06-01,1,XGBoost,Alta,Media
cuenca,2005-06-01,1,XGBoost,Baja,Baja
esmeraldas,2005-06-01,1,XGBoost,Media,Baja
guayaquil,2005-06-01,1,XGBoost,Media,Media
loja,2005-06-01,1,XGBoost,Baja,Baja
machala,2005-06-01,1,XGBoost,Baja,Baja
portoviejo,2005-06-01,1,XGBoost,Baja,Baja
puyo,2005-06-01,1,XGBoost,Media,Alta
quito,2005-06-01,1,XGBoost,Media,Media
riobamba,2005-06-01,1,XGBoost,Baja,Baja
salinas,2005-06-01,1,XGBoost,Baja,Baja
tena,2005-06-01,1,XGBoost,Alta,Alta
babahoyo,2005-07-01,1,XGBoost,Baja,Alta
cuenca,2005-07-01,1,XGBoost,Baja,Baja
esmeraldas,2005-07-01,1,XGBoost,Baja,Baja
guayaquil,2005-07-01,1,XGBoost,Media,Baja
loja,2005-07-01,1,XGBoost,Baja,Baja
machala,2005-07-01,1,XGBoost,Baja,Baja
portoviejo,2005-07-01,1,XGBoost,Baja,Baja
puyo,2005-07-01,1,XGBoost,Media,Baja
quito,2005-07-01,1,XGBoost,Baja,Media
riobamba,2005-07-01,1,XGBoost,Baja,Baja
salinas,2005-07-01,1,XGBoost,Baja,Baja
tena,2005-07-01,1,XGBoost,Alta,Alta
babahoyo,2005-08-01,1,XGBoost,Baja,Baja
cuenca,2005-08-01,1,XGBoost,Baja,Baja
esmeraldas,2005-08-01,1,XGBoost,Baja,Baja
guayaquil,2005-08-01,1,XGBoost,Baja,Media
loja,2005-08-01,1,XGBoost,Baja,Baja
machala,2005-08-01,1,XGBoost,Baja,Baja
portoviejo,2005-08-01,1,XGBoost,Baja,Baja
puyo,2005-08-01,1,XGBoost,Media,Media
quito,2005-08-01,1,XGBoost,Media,Baja
riobamba,2005-08-01,1,XGBoost,Baja,Baja
salinas,2005-08-01,1,XGBoost,Baja,Baja
tena,2005-08-01,1,XGBoost,Alta,Media
babahoyo,2005-09-01,1,XGBoost,Baja,Media
cuenca,2005-09-01,1,XGBoost,Baja,Baja
esmeraldas,2005-09-01,1,XGBoost,Media,Baja
guayaquil,2005-09-01,1,XGBoost,Baja,Baja
loja,2005-09-01,1,XGBoost,Baja,Baja
machala,2005-09-01,1,XGBoost,Baja,Baja
portoviejo,2005-09-01,1,XGBoost,Baja,Baja
puyo,2005-09-01,1,XGBoost,Baja,Media
quito,2005-09-01,1,XGBoost,Alta,Media
riobamba,2005-09-01,1,XGBoost,Baja,Baja
salinas,2005-09-01,1,XGBoost,Baja,Baja
tena,2005-09-01,1,XGBoost,Media,Media
babahoyo,2005-10-01,1,XGBoost,Media,Media
cuenca,2005-10-01,1,XGBoost,Media,Baja
esmeraldas,2005-10-01,1,XGBoost,Baja,Baja
guayaquil,2005-10-01,1,XGBoost,Baja,Baja
loja,2005-10-01,1,XGBoost,Baja,Media
machala,2005-10-01,1,XGBoost,Baja,Baja
portoviejo,2005-10-01,1,XGBoost,Baja,Baja
puyo,2005-10-01,1,XGBoost,Media,Media
quito,2005-10-01,1,XGBoost,Alta,Media
riobamba,2005-10-01,1,XGBoost,Media,Media
salinas,2005-10-01,1,XGBoost,Baja,Baja
tena,2005-10-01,1,XGBoost,Media,Media
babahoyo,2005-11-01,1,XGBoost,Media,Media
cuenca,2005-11-01,1,XGBoost,Media,Media
esmeraldas,2005-11-01,1,XGBoost,Baja,Baja
guayaquil,2005-11-01,1,XGBoost,Media,Baja
loja,2005-11-01,1,XGBoost,Media,Media
machala,2005-11-01,1,XGBoost,Media,Baja
portoviejo,2005-11-01,1,XGBoost,Baja,Baja
puyo,2005-11-01,1,XGBoost,Media,Alta
quito,2005-11-01,1,XGBoost,Media,Alta
riobamba,2005-11-01,1,XGBoost,Media,Media
salinas,2005-11-01,1,XGBoost,Baja,Baja
tena,2005-11-01,1,XGBoost,Alta,Alta
babahoyo,2005-12-01,1,XGBoost,Alta,Media
cuenca,2005-12-01,1,XGBoost,Alta,Media
esmeraldas,2005-12-01,1,XGBoost,Alta,Baja
guayaquil,2005-12-01,1,XGBoost,Alta,Baja
loja,2005-12-01,1,XGBoost,Alta,Media
machala,2005-12-01,1,XGBoost,Media,Media
portoviejo,2005-12-01,1,XGBoost,Media,Baja
puyo,2005-12-01,1,XGBoost,Alta,Media
quito,2005-12-01,1,XGBoost,Alta,Alta
riobamba,2005-12-01,1,XGBoost,Media,Media
salinas,2005-12-01,1,XGBoost,Baja,Baja
tena,2005-12-01,1,XGBoost,Alta,Alta
babahoyo,2006-01-01,1,XGBoost,Alta,Alta
cuenca,2006-01-01,1,XGBoost,Media,Media
esmeraldas,2006-01-01,1,XGBoost,Alta,Media
guayaquil,2006-01-01,1,XGBoost,Media,Alta
loja,2006-01-01,1,XGBoost,Media,Media
machala,2006-01-01,1,XGBoost,Media,Media
portoviejo,2006-01-01,1,XGBoost,Media,Media
puyo,2006-01-01,1,XGBoost,Alta,Alta
quito,2006-01-01,1,XGBoost,Alta,Alta
riobamba,2006-01-01,1,XGBoost,Media,Media
salinas,2006-01-01,1,XGBoost,Baja,Baja
tena,2006-01-01,1,XGBoost,Alta,Alta
babahoyo,2006-02-01,1,XGBoost,Alta,Alta
cuenca,2006-02-01,1,XGBoost,Media,Media
esmeraldas,2006-02-01,1,XGBoost,Alta,Alta
guayaquil,2006-02-01,1,XGBoost,Alta,Alta
loja,2006-02-01,1,XGBoost,Media,Media
machala,2006-02-01,1,XGBoost,Alta,Media
portoviejo,2006-02-01,1,XGBoost,Alta,Alta
puyo,2006-02-01,1,XGBoost,Media,Alta
quito,2006-02-01,1,XGBoost,Alta,Alta
riobamba,2006-02-01,1,XGBoost,Media,Media
salinas,2006-02-01,1,XGBoost,Alta,Media
tena,2006-02-01,1,XGBoost,Alta,Alta
babahoyo,2006-03-01,1,XGBoost,Alta,Alta
cuenca,2006-03-01,1,XGBoost,Media,Media
esmeraldas,2006-03-01,1,XGBoost,Media,Alta
guayaquil,2006-03-01,1,XGBoost,Alta,Alta
loja,2006-03-01,1,XGBoost,Media,Alta
machala,2006-03-01,1,XGBoost,Alta,Alta
portoviejo,2006-03-01,1,XGBoost,Alta,Alta
puyo,2006-03-01,1,XGBoost,Media,Media
quito,2006-03-01,1,XGBoost,Alta,Alta
riobamba,2006-03-01,1,XGBoost,Media,Media
salinas,2006-03-01,1,XGBoost,Media,Baja
tena,2006-03-01,1,XGBoost,Alta,Alta
babahoyo,2006-04-01,1,XGBoost,Alta,Alta
cuenca,2006-04-01,1,XGBoost,Media,Media
esmeraldas,2006-04-01,1,XGBoost,Media,Alta
guayaquil,2006-04-01,1,XGBoost,Media,Alta
loja,2006-04-01,1,XGBoost,Media,Media
machala,2006-04-01,1,XGBoost,Media,Alta
portoviejo,2006-04-01,1,XGBoost,Baja,Media
puyo,2006-04-01,1,XGBoost,Media,Media
quito,2006-04-01,1,XGBoost,Alta,Alta
riobamba,2006-04-01,1,XGBoost,Media,Media
salinas,2006-04-01,1,XGBoost,Baja,Baja
tena,2006-04-01,1,XGBoost,Alta,Alta
babahoyo,2006-05-01,1,XGBoost,Alta,Alta
cuenca,2006-05-01,1,XGBoost,Baja,Media
esmeraldas,2006-05-01,1,XGBoost,Media,Baja
guayaquil,2006-05-01,1,XGBoost,Media,Media
loja,2006-05-01,1,XGBoost,Baja,Media
machala,2006-05-01,1,XGBoost,Baja,Baja
portoviejo,2006-05-01,1,XGBoost,Baja,Baja
puyo,2006-05-01,1,XGBoost,Alta,Media
quito,2006-05-01,1,XGBoost,Alta,Alta
riobamba,2006-05-01,1,XGBoost,Media,Media
salinas,2006-05-01,1,XGBoost,Baja,Baja
tena,2006-05-01,1,XGBoost,Alta,Alta
babahoyo,2006-06-01,1,XGBoost,Alta,Media
cuenca,2006-06-01,1,XGBoost,Baja,Baja
esmeraldas,2006-06-01,1,XGBoost,Media,Baja
guayaquil,2006-06-01,1,XGBoost,Media,Media
loja,2006-06-01,1,XGBoost,Baja,Baja
machala,2006-06-01,1,XGBoost,Baja,Baja
portoviejo,2006-06-01,1,XGBoost,Baja,Baja
puyo,2006-06-01,1,XGBoost,Media,Media
quito,2006-06-01,1,XGBoost,Alta,Media
riobamba,2006-06-01,1,XGBoost,Media,Baja
salinas,2006-06-01,1,XGBoost,Baja,Baja
tena,2006-06-01,1,XGBoost,Media,Alta
babahoyo,2006-07-01,1,XGBoost,Media,Media
cuenca,2006-07-01,1,XGBoost,Baja,Baja
esmeraldas,2006-07-01,1,XGBoost,Media,Baja
guayaquil,2006-07-01,1,XGBoost,Media,Baja
loja,2006-07-01,1,XGBoost,Baja,Baja
machala,2006-07-01,1,XGBoost,Baja,Baja
portoviejo,2006-07-01,1,XGBoost,Baja,Baja
puyo,2006-07-01,1,XGBoost,Media,Media
quito,2006-07-01,1,XGBoost,Media,Media
riobamba,2006-07-01,1,XGBoost,Baja,Baja
salinas,2006-07-01,1,XGBoost,Baja,Baja
tena,2006-07-01,1,XGBoost,Media,Media
babahoyo,2006-08-01,1,XGBoost,Alta,Media
cuenca,2006-08-01,1,XGBoost,Baja,Baja
esmeraldas,2006-08-01,1,XGBoost,Baja,Baja
guayaquil,2006-08-01,1,XGBoost,Media,Media
loja,2006-08-01,1,XGBoost,Baja,Baja
machala,2006-08-01,1,XGBoost,Baja,Baja
portoviejo,2006-08-01,1,XGBoost,Baja,Baja
puyo,2006-08-01,1,XGBoost,Baja,Baja
quito,2006-08-01,1,XGBoost,Media,Baja
riobamba,2006-08-01,1,XGBoost,Baja,Baja
salinas,2006-08-01,1,XGBoost,Baja,Baja
tena,2006-08-01,1,XGBoost,Media,Media
babahoyo,2006-09-01,1,XGBoost,Alta,Media
cuenca,2006-09-01,1,XGBoost,Baja,Baja
esmeraldas,2006-09-01,1,XGBoost,Media,Baja
guayaquil,2006-09-01,1,XGBoost,Alta,Media
loja,2006-09-01,1,XGBoost,Baja,Baja
machala,2006-09-01,1,XGBoost,Media,Baja
portoviejo,2006-09-01,1,XGBoost,Baja,Baja
puyo,2006-09-01,1,XGBoost,Media,Media
quito,2006-09-01,1,XGBoost,Media,Media
riobamba,2006-09-01,1,XGBoost,Baja,Baja
salinas,2006-09-01,1,XGBoost,Baja,Baja
tena,2006-09-01,1,XGBoost,Alta,Media
babahoyo,2006-10-01,1,XGBoost,Media,Alta
cuenca,2006-10-01,1,XGBoost,Media,Media
esmeraldas,2006-10-01,1,XGBoost,Baja,Baja
guayaquil,2006-10-01,1,XGBoost,Media,Media
loja,2006-10-01,1,XGBoost,Media,Media
machala,2006-10-01,1,XGBoost,Baja,Baja
portoviejo,2006-10-01,1,XGBoost,Baja,Baja
puyo,2006-10-01,1,XGBoost,Media,Media
quito,2006-10-01,1,XGBoost,Alta,Alta
riobamba,2006-10-01,1,XGBoost,Media,Media
salinas,2006-10-01,1,XGBoost,Baja,Baja
tena,2006-10-01,1,XGBoost,Media,Alta
babahoyo,2006-11-01,1,XGBoost,Alta,Media
cuenca,2006-11-01,1,XGBoost,Media,Media
esmeraldas,2006-11-01,1,XGBoost,Alta,Media
guayaquil,2006-11-01,1,XGBoost,Baja,Media
loja,2006-11-01,1,XGBoost,Media,Media
machala,2006-11-01,1,XGBoost,Media,Baja
portoviejo,2006-11-01,1,XGBoost,Baja,Baja
puyo,2006-11-01,1,XGBoost,Alta,Alta
quito,2006-11-01,1,XGBoost,Alta,Alta
riobamba,2006-11-01,1,XGBoost,Media,Media
salinas,2006-11-01,1,XGBoost,Baja,Baja
tena,2006-11-01,1,XGBoost,Alta,Alta
babahoyo,2006-12-01,1,XGBoost,Alta,Alta
cuenca,2006-12-01,1,XGBoost,Alta,Media
esmeraldas,2006-12-01,1,XGBoost,Alta,Media
guayaquil,2006-12-01,1,XGBoost,Alta,Baja
loja,2006-12-01,1,XGBoost,Alta,Media
machala,2006-12-01,1,XGBoost,Media,Media
portoviejo,2006-12-01,1,XGBoost,Media,Baja
puyo,2006-12-01,1,XGBoost,Alta,Media
quito,2006-12-01,1,XGBoost,Alta,Alta
riobamba,2006-12-01,1,XGBoost,Media,Media
salinas,2006-12-01,1,XGBoost,Baja,Baja
tena,2006-12-01,1,XGBoost,Alta,Alta
babahoyo,2007-01-01,1,XGBoost,Alta,Alta
cuenca,2007-01-01,1,XGBoost,Media,Media
esmeraldas,2007-01-01,1,XGBoost,Alta,Alta
guayaquil,2007-01-01,1,XGBoost,Media,Alta
loja,2007-01-01,1,XGBoost,Alta,Media
machala,2007-01-01,1,XGBoost,Media,Media
portoviejo,2007-01-01,1,XGBoost,Media,Alta
puyo,2007-01-01,1,XGBoost,Baja,Alta
quito,2007-01-01,1,XGBoost,Alta,Alta
riobamba,2007-01-01,1,XGBoost,Baja,Media
salinas,2007-01-01,1,XGBoost,Baja,Baja
tena,2007-01-01,1,XGBoost,Media,Alta
babahoyo,2007-02-01,1,XGBoost,Media,Alta
cuenca,2007-02-01,1,XGBoost,Media,Media
esmeraldas,2007-02-01,1,XGBoost,Media,Alta
guayaquil,2007-02-01,1,XGBoost,Media,Alta
loja,2007-02-01,1,XGBoost,Media,Media
machala,2007-02-01,1,XGBoost,Media,Alta
portoviejo,2007-02-01,1,XGBoost,Alta,Alta
puyo,2007-02-01,1,XGBoost,Media,Media
quito,2007-02-01,1,XGBoost,Media,Alta
riobamba,2007-02-01,1,XGBoost,Baja,Media
salinas,2007-02-01,1,XGBoost,Baja,Media
tena,2007-02-01,1,XGBoost,Media,Media
babahoyo,2007-03-01,1,XGBoost,Alta,Alta
cuenca,2007-03-01,1,XGBoost,Media,Media
esmeraldas,2007-03-01,1,XGBoost,Alta,Alta
guayaquil,2007-03-01,1,XGBoost,Alta,Alta
loja,2007-03-01,1,XGBoost,Media,Media
