zone_id,ciudad,region,period_start,target_period_start,target_rx5day_mm,amenaza_mes,target_amenaza,prediccion,correcta
babahoyo,Babahoyo,Litoral,2017-12-01,2018-01-01,69.51021671295166,Media,Media,Alta,False
cuenca,Cuenca,Sierra,2017-12-01,2018-01-01,63.22391319274902,Alta,Media,Media,True
esmeraldas,Esmeraldas,Litoral,2017-12-01,2018-01-01,41.78180170059204,Baja,Media,Alta,False
guayaquil,Guayaquil,Litoral,2017-12-01,2018-01-01,46.28550338745117,Media,Media,Alta,False
loja,Loja,Sierra,2017-12-01,2018-01-01,78.50638628005981,Alta,Alta,Media,False
machala,Machala,Litoral,2017-12-01,2018-01-01,34.62389278411865,Baja,Baja,Alta,False
portoviejo,Portoviejo,Litoral,2017-12-01,2018-01-01,39.10700345039368,Baja,Media,Media,True
puyo,Puyo,Amazonía,2017-12-01,2018-01-01,142.58446788787842,Alta,Alta,Alta,True
quito,Quito,Sierra,2017-12-01,2018-01-01,109.14388847351074,Alta,Alta,Alta,True
riobamba,Riobamba,Sierra,2017-12-01,2018-01-01,58.10632610321045,Media,Media,Media,True
salinas,Salinas,Litoral,2017-12-01,2018-01-01,15.848631620407104,Baja,Baja,Baja,True
tena,Tena,Amazonía,2017-12-01,2018-01-01,129.2582187652588,Alta,Alta,Alta,True
babahoyo,Babahoyo,Litoral,2018-01-01,2018-02-01,172.13050746917725,Media,Alta,Alta,True
cuenca,Cuenca,Sierra,2018-01-01,2018-02-01,135.18344688415527,Media,Alta,Media,False
esmeraldas,Esmeraldas,Litoral,2018-01-01,2018-02-01,95.2030656337738,Media,Alta,Alta,True
guayaquil,Guayaquil,Litoral,2018-01-01,2018-02-01,134.62238121032715,Media,Alta,Alta,True
loja,Loja,Sierra,2018-01-01,2018-02-01,78.14142417907715,Alta,Alta,Media,False
machala,Machala,Litoral,2018-01-01,2018-02-01,70.04127025604248,Baja,Media,Alta,False
portoviejo,Portoviejo,Litoral,2018-01-01,2018-02-01,56.465707540512085,Media,Media,Alta,False
puyo,Puyo,Amazonía,2018-01-01,2018-02-01,122.17314720153809,Alta,Alta,Alta,True
quito,Quito,Sierra,2018-01-01,2018-02-01,114.56420421600342,Alta,Alta,Alta,True
riobamba,Riobamba,Sierra,2018-01-01,2018-02-01,65.35580921173096,Media,Media,Media,True
salinas,Salinas,Litoral,2018-01-01,2018-02-01,63.635737657547,Baja,Media,Media,True
tena,Tena,Amazonía,2018-01-01,2018-02-01,154.49108600616455,Alta,Alta,Alta,True
babahoyo,Babahoyo,Litoral,2018-02-01,2018-03-01,153.0967574119568,Alta,Alta,Alta,True
cuenca,Cuenca,Sierra,2018-02-01,2018-03-01,36.15358352661133,Alta,Baja,Media,False
esmeraldas,Esmeraldas,Litoral,2018-02-01,2018-03-01,69.40743637084961,Alta,Media,Alta,False
guayaquil,Guayaquil,Litoral,2018-02-01,2018-03-01,64.96626710891724,Alta,Media,Alta,False
loja,Loja,Sierra,2018-02-01,2018-03-01,70.51690530776978,Alta,Media,Media,True
machala,Machala,Litoral,2018-02-01,2018-03-01,35.87944960594177,Media,Baja,Alta,False
portoviejo,Portoviejo,Litoral,2018-02-01,2018-03-01,44.62475270032883,Media,Media,Alta,False
puyo,Puyo,Amazonía,2018-02-01,2018-03-01,42.99898290634155,Alta,Media,Alta,False
quito,Quito,Sierra,2018-02-01,2018-03-01,77.52543258666992,Alta,Alta,Alta,True
riobamba,Riobamba,Sierra,2018-02-01,2018-03-01,56.3713493347168,Media,Media,Media,True
salinas,Salinas,Litoral,2018-02-01,2018-03-01,15.831474602222444,Media,Baja,Alta,False
tena,Tena,Amazonía,2018-02-01,2018-03-01,73.09659337997437,Alta,Alta,Alta,True
babahoyo,Babahoyo,Litoral,2018-03-01,2018-04-01,146.8370180130005,Alta,Alta,Alta,True
cuenca,Cuenca,Sierra,2018-03-01,2018-04-01,61.26632690429688,Baja,Media,Media,True
esmeraldas,Esmeraldas,Litoral,2018-03-01,2018-04-01,46.776716232299805,Media,Media,Alta,False
guayaquil,Guayaquil,Litoral,2018-03-01,2018-04-01,63.20090866088867,Media,Media,Alta,False
loja,Loja,Sierra,2018-03-01,2018-04-01,76.31717777252197,Media,Alta,Media,False
machala,Machala,Litoral,2018-03-01,2018-04-01,62.28868293762207,Baja,Media,Media,True
portoviejo,Portoviejo,Litoral,2018-03-01,2018-04-01,94.55714321136476,Media,Alta,Media,False
puyo,Puyo,Amazonía,2018-03-01,2018-04-01,139.80048179626465,Media,Alta,Alta,True
quito,Quito,Sierra,2018-03-01,2018-04-01,83.44399213790894,Alta,Alta,Alta,True
riobamba,Riobamba,Sierra,2018-03-01,2018-04-01,53.99945545196533,Media,Media,Media,True
salinas,Salinas,Litoral,2018-03-01,2018-04-01,11.724920332431791,Baja,Baja,Baja,True
tena,Tena,Amazonía,2018-03-01,2018-04-01,139.68606567382812,Alta,Alta,Alta,True
babahoyo,Babahoyo,Litoral,2018-04-01,2018-05-01,164.39800643920898,Alta,Alta,Alta,True
cuenca,Cuenca,Sierra,2018-04-01,2018-05-01,39.06834053993225,Media,Media,Media,True
esmeraldas,Esmeraldas,Litoral,2018-04-01,2018-05-01,47.65181303024292,Media,Media,Baja,False
guayaquil,Guayaquil,Litoral,2018-04-01,2018-05-01,90.73546075820924,Media,Alta,Alta,True
loja,Loja,Sierra,2018-04-01,2018-05-01,34.01393187046051,Alta,Baja,Media,False
machala,Machala,Litoral,2018-04-01,2018-05-01,115.33251905441284,Media,Alta,Media,False
portoviejo,Portoviejo,Litoral,2018-04-01,2018-05-01,53.12460160255432,Alta,Media,Media,True
puyo,Puyo,Amazonía,2018-04-01,2018-05-01,248.13317108154297,Alta,Alta,Alta,True
quito,Quito,Sierra,2018-04-01,2018-05-01,93.601713180542,Alta,Alta,Alta,True
riobamba,Riobamba,Sierra,2018-04-01,2018-05-01,44.73348045349121,Media,Media,Media,True
salinas,Salinas,Litoral,2018-04-01,2018-05-01,27.6546403169632,Baja,Baja,Baja,True
tena,Tena,Amazonía,2018-04-01,2018-05-01,249.70180320739743,Alta,Alta,Alta,True
babahoyo,Babahoyo,Litoral,2018-05-01,2018-06-01,32.63614273071289,Alta,Baja,Alta,False
cuenca,Cuenca,Sierra,2018-05-01,2018-06-01,32.640860080718994,Media,Baja,Baja,True
esmeraldas,Esmeraldas,Litoral,2018-05-01,2018-06-01,29.45843505859375,Media,Baja,Baja,True
guayaquil,Guayaquil,Litoral,2018-05-01,2018-06-01,23.91415286064148,Alta,Baja,Media,False
loja,Loja,Sierra,2018-05-01,2018-06-01,22.69173836708069,Baja,Baja,Media,False
machala,Machala,Litoral,2018-05-01,2018-06-01,13.85093593597412,Alta,Baja,Media,False
portoviejo,Portoviejo,Litoral,2018-05-01,2018-06-01,5.551170979626477,Media,Baja,Baja,True
puyo,Puyo,Amazonía,2018-05-01,2018-06-01,91.71247816085815,Alta,Alta,Alta,True
quito,Quito,Sierra,2018-05-01,2018-06-01,56.4858627319336,Alta,Media,Media,True
riobamba,Riobamba,Sierra,2018-05-01,2018-06-01,39.43714261054993,Media,Media,Media,True
salinas,Salinas,Litoral,2018-05-01,2018-06-01,2.267666131258011,Baja,Baja,Baja,True
tena,Tena,Amazonía,2018-05-01,2018-06-01,177.32342624664307,Alta,Alta,Alta,True
babahoyo,Babahoyo,Litoral,2018-06-01,2018-07-01,53.02471256256104,Baja,Media,Media,True
cuenca,Cuenca,Sierra,2018-06-01,2018-07-01,22.577149212360386,Baja,Baja,Baja,True
esmeraldas,Esmeraldas,Litoral,2018-06-01,2018-07-01,9.829599022865295,Baja,Baja,Baja,True
guayaquil,Guayaquil,Litoral,2018-06-01,2018-07-01,56.16858243942261,Baja,Media,Baja,False
loja,Loja,Sierra,2018-06-01,2018-07-01,23.19953989982605,Baja,Baja,Baja,True
machala,Machala,Litoral,2018-06-01,2018-07-01,13.219592332839966,Baja,Baja,Baja,True
portoviejo,Portoviejo,Litoral,2018-06-01,2018-07-01,7.204096604138613,Baja,Baja,Baja,True
puyo,Puyo,Amazonía,2018-06-01,2018-07-01,142.090345621109,Alta,Alta,Media,False
quito,Quito,Sierra,2018-06-01,2018-07-01,76.53620719909668,Media,Alta,Media,False
riobamba,Riobamba,Sierra,2018-06-01,2018-07-01,24.812604665756226,Media,Baja,Baja,True
salinas,Salinas,Litoral,2018-06-01,2018-07-01,7.906276717782021,Baja,Baja,Baja,True
tena,Tena,Amazonía,2018-06-01,2018-07-01,137.79935693740845,Alta,Alta,Alta,True
babahoyo,Babahoyo,Litoral,2018-07-01,2018-08-01,38.7681565284729,Media,Media,Media,True
cuenca,Cuenca,Sierra,2018-07-01,2018-08-01,25.459075331687927,Baja,Baja,Baja,True
esmeraldas,Esmeraldas,Litoral,2018-07-01,2018-08-01,31.594167470932007,Baja,Baja,Baja,True
guayaquil,Guayaquil,Litoral,2018-07-01,2018-08-01,39.929882287979126,Media,Media,Baja,False
loja,Loja,Sierra,2018-07-01,2018-08-01,26.42297339439392,Baja,Baja,Baja,True
machala,Machala,Litoral,2018-07-01,2018-08-01,15.09521996974945,Baja,Baja,Baja,True
portoviejo,Portoviejo,Litoral,2018-07-01,2018-08-01,8.14017739892006,Baja,Baja,Baja,True
puyo,Puyo,Amazonía,2018-07-01,2018-08-01,94.7282065153122,Alta,Alta,Media,False
quito,Quito,Sierra,2018-07-01,2018-08-01,78.97054505348206,Alta,Alta,Media,False
riobamba,Riobamba,Sierra,2018-07-01,2018-08-01,26.37115406990052,Baja,Baja,Baja,True
salinas,Salinas,Litoral,2018-07-01,2018-08-01,9.422046065330504,Baja,Baja,Baja,True
tena,Tena,Amazonía,2018-07-01,2018-08-01,142.3777937889099,Alta,Alta,Alta,True
babahoyo,Babahoyo,Litoral,2018-08-01,2018-09-01,30.58938193321228,Media,Baja,Media,False
cuenca,Cuenca,Sierra,2018-08-01,2018-09-01,16.529020488262177,Baja,Baja,Baja,True
esmeraldas,Esmeraldas,Litoral,2018-08-01,2018-09-01,14.36144882440567,Baja,Baja,Baja,True
guayaquil,Guayaquil,Litoral,2018-08-01,2018-09-01,23.18218994140625,Media,Baja,Baja,True
loja,Loja,Sierra,2018-08-01,2018-09-01,16.920815587043762,Baja,Baja,Baja,True
machala,Machala,Litoral,2018-08-01,2018-09-01,9.381427258253098,Baja,Baja,Baja,True
portoviejo,Portoviejo,Litoral,2018-08-01,2018-09-01,6.9348424077034,Baja,Baja,Baja,True
puyo,Puyo,Amazonía,2018-08-01,2018-09-01,22.200308203697205,Alta,Baja,Media,False
quito,Quito,Sierra,2018-08-01,2018-09-01,64.55513763427734,Alta,Media,Media,True
riobamba,Riobamba,Sierra,2018-08-01,2018-09-01,16.554173707962036,Baja,Baja,Baja,True
salinas,Salinas,Litoral,2018-08-01,2018-09-01,2.23630827665329,Baja,Baja,Baja,True
tena,Tena,Amazonía,2018-08-01,2018-09-01,62.25109910964966,Alta,Media,Alta,False
babahoyo,Babahoyo,Litoral,2018-09-01,2018-10-01,25.82170820236206,Baja,Baja,Media,False
cuenca,Cuenca,Sierra,2018-09-01,2018-10-01,37.71359395980835,Baja,Media,Media,True
esmeraldas,Esmeraldas,Litoral,2018-09-01,2018-10-01,6.69019216299057,Baja,Baja,Baja,True
guayaquil,Guayaquil,Litoral,2018-09-01,2018-10-01,12.804277658462524,Baja,Baja,Baja,True
loja,Loja,Sierra,2018-09-01,2018-10-01,25.96030616760254,Baja,Baja,Baja,True
machala,Machala,Litoral,2018-09-01,2018-10-01,18.25898599624633,Baja,Baja,Baja,True
portoviejo,Portoviejo,Litoral,2018-09-01,2018-10-01,0.8733987249433994,Baja,Baja,Baja,True
puyo,Puyo,Amazonía,2018-09-01,2018-10-01,48.48691439628601,Baja,Media,Media,True
quito,Quito,Sierra,2018-09-01,2018-10-01,92.55013656616212,Media,Alta,Alta,True
riobamba,Riobamba,Sierra,2018-09-01,2018-10-01,49.26543951034546,Baja,Media,Media,True
salinas,Salinas,Litoral,2018-09-01,2018-10-01,2.596386164426804,Baja,Baja,Baja,True
tena,Tena,Amazonía,2018-09-01,2018-10-01,87.9394850730896,Media,Alta,Alta,True
babahoyo,Babahoyo,Litoral,2018-10-01,2018-11-01,33.66697359085083,Baja,Baja,Media,False
cuenca,Cuenca,Sierra,2018-10-01,2018-11-01,100.30464220046996,Media,Alta,Media,False
esmeraldas,Esmeraldas,Litoral,2018-10-01,2018-11-01,33.756987154483795,Baja,Baja,Baja,True
guayaquil,Guayaquil,Litoral,2018-10-01,2018-11-01,13.991254150867462,Baja,Baja,Baja,True
loja,Loja,Sierra,2018-10-01,2018-11-01,92.1820240020752,Baja,Alta,Media,False
machala,Machala,Litoral,2018-10-01,2018-11-01,32.40266227722168,Baja,Baja,Baja,True
portoviejo,Portoviejo,Litoral,2018-10-01,2018-11-01,7.309628009796143,Baja,Baja,Baja,True
puyo,Puyo,Amazonía,2018-10-01,2018-11-01,76.18672609329224,Media,Alta,Alta,True
quito,Quito,Sierra,2018-10-01,2018-11-01,90.63910865783691,Alta,Alta,Alta,True
riobamba,Riobamba,Sierra,2018-10-01,2018-11-01,111.58326435089111,Media,Alta,Media,False
salinas,Salinas,Litoral,2018-10-01,2018-11-01,5.774699691683054,Baja,Baja,Baja,True
tena,Tena,Amazonía,2018-10-01,2018-11-01,89.46273183822632,Alta,Alta,Alta,True
babahoyo,Babahoyo,Litoral,2018-11-01,2018-12-01,152.10292625427246,Baja,Alta,Alta,True
cuenca,Cuenca,Sierra,2018-11-01,2018-12-01,36.90165543556213,Alta,Baja,Media,False
esmeraldas,Esmeraldas,Litoral,2018-11-01,2018-12-01,145.47140789031982,Baja,Alta,Baja,False
guayaquil,Guayaquil,Litoral,2018-11-01,2018-12-01,93.88234424591064,Baja,Alta,Baja,False
loja,Loja,Sierra,2018-11-01,2018-12-01,22.63481950759888,Alta,Baja,Media,False
machala,Machala,Litoral,2018-11-01,2018-12-01,82.47219038009644,Baja,Alta,Baja,False
portoviejo,Portoviejo,Litoral,2018-11-01,2018-12-01,49.38199758529663,Baja,Media,Baja,False
puyo,Puyo,Amazonía,2018-11-01,2018-12-01,96.81606101989746,Alta,Alta,Alta,True
quito,Quito,Sierra,2018-11-01,2018-12-01,69.40637493133545,Alta,Media,Alta,False
riobamba,Riobamba,Sierra,2018-11-01,2018-12-01,45.050556659698486,Alta,Media,Media,True
salinas,Salinas,Litoral,2018-11-01,2018-12-01,22.180336713790894,Baja,Baja,Baja,True
tena,Tena,Amazonía,2018-11-01,2018-12-01,102.61974239349364,Alta,Alta,Alta,True
babahoyo,Babahoyo,Litoral,2018-12-01,2019-01-01,255.2031078338623,Alta,Alta,Alta,True
cuenca,Cuenca,Sierra,2018-12-01,2019-01-01,64.4795241355896,Baja,Media,Media,True
esmeraldas,Esmeraldas,Litoral,2018-12-01,2019-01-01,113.18516182899477,Alta,Alta,Alta,True
guayaquil,Guayaquil,Litoral,2018-12-01,2019-01-01,132.83289194107056,Alta,Alta,Alta,True
loja,Loja,Sierra,2018-12-01,2019-01-01,54.70306634902954,Baja,Media,Media,True
machala,Machala,Litoral,2018-12-01,2019-01-01,89.21533203125,Alta,Alta,Media,False
portoviejo,Portoviejo,Litoral,2018-12-01,2019-01-01,42.391376972198486,Media,Media,Media,True
puyo,Puyo,Amazonía,2018-12-01,2019-01-01,197.16765975952148,Alta,Alta,Alta,True
quito,Quito,Sierra,2018-12-01,2019-01-01,91.81287240982056,Media,Alta,Alta,True
riobamba,Riobamba,Sierra,2018-12-01,2019-01-01,74.06895399093628,Media,Alta,Media,False
salinas,Salinas,Litoral,2018-12-01,2019-01-01,45.583391308784485,Baja,Media,Baja,False
tena,Tena,Amazonía,2018-12-01,2019-01-01,163.38320016860962,Alta,Alta,Alta,True
babahoyo,Babahoyo,Litoral,2019-01-01,2019-02-01,197.6203848719597,Alta,Alta,Alta,True
cuenca,Cuenca,Sierra,2019-01-01,2019-02-01,55.808549880981445,Media,Media,Media,True
esmeraldas,Esmeraldas,Litoral,2019-01-01,2019-02-01,58.33771562576294,Alta,Media,Alta,False
guayaquil,Guayaquil,Litoral,2019-01-01,2019-02-01,117.43253326416016,Alta,Alta,Alta,True
loja,Loja,Sierra,2019-01-01,2019-02-01,54.41222143173218,Media,Media,Media,True
machala,Machala,Litoral,2019-01-01,2019-02-01,99.81087684631348,Alta,Alta,Alta,True
