fase,modelo,config_id,fold,fit_seconds,macro_f1,balanced_accuracy,precision_alta,recall_alta,f1_alta,support_alta,precision_baja,recall_baja,f1_baja,support_baja,precision_media,recall_media,f1_media,support_media,params
B,MLP,10,F4,2.1049614000075962,0.3462643587693173,0.35670701948330535,0.39322033898305087,0.5631067961165048,0.4630738522954092,206,0.3698630136986301,0.2872340425531915,0.32335329341317365,188,0.2962962962962963,0.21978021978021978,0.25236593059936907,182,"{""model__validation_fraction"": 0.12, ""model__n_iter_no_change"": 10, ""model__learning_rate_init"": 0.0001, ""model__hidden_layer_sizes"": [128, 64], ""model__batch_size"": 32, ""model__alpha"": 0.0029999999999999996, ""model__activation"": ""tanh""}"
B,MLP,11,F1,1.9391267000028165,0.3210320627604478,0.32442614199649206,0.21428571428571427,0.2,0.20689655172413793,105,0.40993788819875776,0.3548387096774194,0.3804034582132565,186,0.34104046242774566,0.41843971631205673,0.37579617834394907,141,"{""model__validation_fraction"": 0.15, ""model__n_iter_no_change"": 10, ""model__learning_rate_init"": 0.0001, ""model__hidden_layer_sizes"": [128, 64], ""model__batch_size"": 32, ""model__alpha"": 9.999999999999999e-05, ""model__activation"": ""relu""}"
B,MLP,11,F2,0.8721057999937329,0.328369513124504,0.3289220824598183,0.31386861313868614,0.3333333333333333,0.3233082706766917,129,0.3219178082191781,0.3263888888888889,0.32413793103448274,144,0.348993288590604,0.3270440251572327,0.33766233766233766,159,"{""model__validation_fraction"": 0.15, ""model__n_iter_no_change"": 10, ""model__learning_rate_init"": 0.0001, ""model__hidden_layer_sizes"": [128, 64], ""model__batch_size"": 32, ""model__alpha"": 9.999999999999999e-05, ""model__activation"": ""relu""}"
B,MLP,11,F3,1.083994899992831,0.36549707602339176,0.36669594387715193,0.3983739837398374,0.34265734265734266,0.3684210526315789,143,0.36585365853658536,0.42857142857142855,0.39473684210526316,140,0.33793103448275863,0.3288590604026846,0.3333333333333333,149,"{""model__validation_fraction"": 0.15, ""model__n_iter_no_change"": 10, ""model__learning_rate_init"": 0.0001, ""model__hidden_layer_sizes"": [128, 64], ""model__batch_size"": 32, ""model__alpha"": 9.999999999999999e-05, ""model__activation"": ""relu""}"
B,MLP,11,F4,1.931003999998211,0.3653316314532809,0.37074935324263975,0.4247104247104247,0.5339805825242718,0.4731182795698925,206,0.34375,0.2925531914893617,0.3160919540229885,188,0.33121019108280253,0.2857142857142857,0.30678466076696165,182,"{""model__validation_fraction"": 0.15, ""model__n_iter_no_change"": 10, ""model__learning_rate_init"": 0.0001, ""model__hidden_layer_sizes"": [128, 64], ""model__batch_size"": 32, ""model__alpha"": 9.999999999999999e-05, ""model__activation"": ""relu""}"
B,MLP,12,F1,2.125587300004554,0.31884516720412026,0.32337157237637676,0.2556390977443609,0.3238095238095238,0.2857142857142857,105,0.4083769633507853,0.41935483870967744,0.41379310344827586,186,0.2962962962962963,0.22695035460992907,0.2570281124497992,141,"{""model__validation_fraction"": 0.2, ""model__n_iter_no_change"": 25, ""model__learning_rate_init"": 3.3333333333333335e-05, ""model__hidden_layer_sizes"": [192, 96], ""model__batch_size"": 32, ""model__alpha"": 0.0029999999999999996, ""model__activation"": ""tanh""}"
B,MLP,12,F2,2.718917499994859,0.2916687785008125,0.3091999414948077,0.27488151658767773,0.4496124031007752,0.3411764705882353,129,0.366412213740458,0.3333333333333333,0.3490909090909091,144,0.25555555555555554,0.14465408805031446,0.18473895582329317,159,"{""model__validation_fraction"": 0.2, ""model__n_iter_no_change"": 25, ""model__learning_rate_init"": 3.3333333333333335e-05, ""model__hidden_layer_sizes"": [192, 96], ""model__batch_size"": 32, ""model__alpha"": 0.0029999999999999996, ""model__activation"": ""tanh""}"
B,MLP,12,F3,3.6504466000042157,0.35759346549817067,0.3631103795533326,0.33519553072625696,0.4195804195804196,0.37267080745341613,143,0.3881578947368421,0.42142857142857143,0.4041095890410959,140,0.36633663366336633,0.2483221476510067,0.296,149,"{""model__validation_fraction"": 0.2, ""model__n_iter_no_change"": 25, ""model__learning_rate_init"": 3.3333333333333335e-05, ""model__hidden_layer_sizes"": [192, 96], ""model__batch_size"": 32, ""model__alpha"": 0.0029999999999999996, ""model__activation"": ""tanh""}"
B,MLP,12,F4,4.25547099999676,0.3490711099186157,0.36136560196671746,0.4054982817869416,0.5728155339805825,0.47484909456740443,206,0.3836477987421384,0.324468085106383,0.3515850144092219,188,0.2698412698412698,0.18681318681318682,0.22077922077922077,182,"{""model__validation_fraction"": 0.2, ""model__n_iter_no_change"": 25, ""model__learning_rate_init"": 3.3333333333333335e-05, ""model__hidden_layer_sizes"": [192, 96], ""model__batch_size"": 32, ""model__alpha"": 0.0029999999999999996, ""model__activation"": ""tanh""}"
B,MLP,13,F1,1.968712300003972,0.32395966008124955,0.32470394701005545,0.21666666666666667,0.24761904761904763,0.2311111111111111,105,0.4358974358974359,0.45698924731182794,0.4461942257217848,186,0.3247863247863248,0.2695035460992908,0.29457364341085274,141,"{""model__validation_fraction"": 0.2, ""model__n_iter_no_change"": 15, ""model__learning_rate_init"": 5e-05, ""model__hidden_layer_sizes"": [192, 96, 48], ""model__batch_size"": 64, ""model__alpha"": 0.0029999999999999996, ""model__activation"": ""tanh""}"
B,MLP,13,F2,1.5049546999944141,0.32093895851192666,0.32561796109404706,0.2932330827067669,0.3023255813953488,0.29770992366412213,129,0.3225806451612903,0.4166666666666667,0.36363636363636365,144,0.36283185840707965,0.2578616352201258,0.3014705882352941,159,"{""model__validation_fraction"": 0.2, ""model__n_iter_no_change"": 15, ""model__learning_rate_init"": 5e-05, ""model__hidden_layer_sizes"": [192, 96, 48], ""model__batch_size"": 64, ""model__alpha"": 0.0029999999999999996, ""model__activation"": ""tanh""}"
B,MLP,13,F3,2.035132099990733,0.35954432095548966,0.36269100027489287,0.38848920863309355,0.3776223776223776,0.3829787234042553,143,0.3468208092485549,0.42857142857142855,0.38338658146964855,140,0.35,0.28187919463087246,0.31226765799256506,149,"{""model__validation_fraction"": 0.2, ""model__n_iter_no_change"": 15, ""model__learning_rate_init"": 5e-05, ""model__hidden_layer_sizes"": [192, 96, 48], ""model__batch_size"": 64, ""model__alpha"": 0.0029999999999999996, ""model__activation"": ""tanh""}"
B,MLP,13,F4,1.5509692999912659,0.3437716838335783,0.36547730655353045,0.4206008583690987,0.47572815533980584,0.44646924829157175,206,0.37401574803149606,0.5053191489361702,0.4298642533936652,188,0.23595505617977527,0.11538461538461539,0.15498154981549817,182,"{""model__validation_fraction"": 0.2, ""model__n_iter_no_change"": 15, ""model__learning_rate_init"": 5e-05, ""model__hidden_layer_sizes"": [192, 96, 48], ""model__batch_size"": 64, ""model__alpha"": 0.0029999999999999996, ""model__activation"": ""tanh""}"
B,MLP,14,F1,0.7707848999998532,0.3120137833181311,0.3246483860073428,0.21621621621621623,0.3047619047619048,0.25296442687747034,105,0.44,0.23655913978494625,0.3076923076923077,186,0.33152173913043476,0.4326241134751773,0.37538461538461537,141,"{""model__validation_fraction"": 0.2, ""model__n_iter_no_change"": 20, ""model__learning_rate_init"": 3.3333333333333335e-05, ""model__hidden_layer_sizes"": [128, 64], ""model__batch_size"": 64, ""model__alpha"": 0.0029999999999999996, ""model__activation"": ""relu""}"
B,MLP,14,F2,1.108108500004164,0.31553825587795864,0.3158853785773487,0.28368794326241137,0.31007751937984496,0.2962962962962963,129,0.3088235294117647,0.2916666666666667,0.3,144,0.3548387096774194,0.34591194968553457,0.3503184713375796,159,"{""model__validation_fraction"": 0.2, ""model__n_iter_no_change"": 20, ""model__learning_rate_init"": 3.3333333333333335e-05, ""model__hidden_layer_sizes"": [128, 64], ""model__batch_size"": 64, ""model__alpha"": 0.0029999999999999996, ""model__activation"": ""relu""}"
B,MLP,14,F3,2.7102757999964524,0.34750365847504666,0.347892040845061,0.3821138211382114,0.32867132867132864,0.3533834586466165,143,0.34810126582278483,0.39285714285714285,0.3691275167785235,140,0.31788079470198677,0.3221476510067114,0.32,149,"{""model__validation_fraction"": 0.2, ""model__n_iter_no_change"": 20, ""model__learning_rate_init"": 3.3333333333333335e-05, ""model__hidden_layer_sizes"": [128, 64], ""model__batch_size"": 64, ""model__alpha"": 0.0029999999999999996, ""model__activation"": ""relu""}"
B,MLP,14,F4,3.977690799991251,0.35868256610453986,0.36632930864494595,0.40942028985507245,0.5485436893203883,0.46887966804979253,206,0.3584905660377358,0.30319148936170215,0.3285302593659942,188,0.3191489361702128,0.24725274725274726,0.2786377708978328,182,"{""model__validation_fraction"": 0.2, ""model__n_iter_no_change"": 20, ""model__learning_rate_init"": 3.3333333333333335e-05, ""model__hidden_layer_sizes"": [128, 64], ""model__batch_size"": 64, ""model__alpha"": 0.0029999999999999996, ""model__activation"": ""relu""}"
B,MLP,15,F1,0.49573929999314714,0.3107065947441534,0.31086272074604265,0.23423423423423423,0.24761904761904763,0.24074074074074073,105,0.4044943820224719,0.3870967741935484,0.3956043956043956,186,0.2937062937062937,0.2978723404255319,0.29577464788732394,141,"{""model__validation_fraction"": 0.2, ""model__n_iter_no_change"": 20, ""model__learning_rate_init"": 0.0001, ""model__hidden_layer_sizes"": [96], ""model__batch_size"": 64, ""model__alpha"": 0.0029999999999999996, ""model__activation"": ""tanh""}"
B,MLP,15,F2,1.0522973999904934,0.3606959009792274,0.36944403815838656,0.32926829268292684,0.4186046511627907,0.36860068259385664,129,0.4025157232704403,0.4444444444444444,0.42244224422442245,144,0.3577981651376147,0.24528301886792453,0.291044776119403,159,"{""model__validation_fraction"": 0.2, ""model__n_iter_no_change"": 20, ""model__learning_rate_init"": 0.0001, ""model__hidden_layer_sizes"": [96], ""model__batch_size"": 64, ""model__alpha"": 0.0029999999999999996, ""model__activation"": ""tanh""}"
B,MLP,15,F3,1.051150500003132,0.3380669746244164,0.3417877424588834,0.3374233128834356,0.38461538461538464,0.35947712418300654,143,0.34177215189873417,0.38571428571428573,0.3624161073825503,140,0.34234234234234234,0.2550335570469799,0.2923076923076923,149,"{""model__validation_fraction"": 0.2, ""model__n_iter_no_change"": 20, ""model__learning_rate_init"": 0.0001, ""model__hidden_layer_sizes"": [96], ""model__batch_size"": 64, ""model__alpha"": 0.0029999999999999996, ""model__activation"": ""tanh""}"
B,MLP,15,F4,0.7643147999915527,0.3895666656890271,0.389904645378721,0.45320197044334976,0.44660194174757284,0.44987775061124696,206,0.36585365853658536,0.39893617021276595,0.3816793893129771,188,0.35119047619047616,0.3241758241758242,0.33714285714285713,182,"{""model__validation_fraction"": 0.2, ""model__n_iter_no_change"": 20, ""model__learning_rate_init"": 0.0001, ""model__hidden_layer_sizes"": [96], ""model__batch_size"": 64, ""model__alpha"": 0.0029999999999999996, ""model__activation"": ""tanh""}"
B,MLP,16,F1,2.189237599988701,0.29210281517747855,0.2952860302208277,0.21818181818181817,0.22857142857142856,0.22325581395348837,105,0.39436619718309857,0.45161290322580644,0.42105263157894735,186,0.26605504587155965,0.20567375886524822,0.232,141,"{""model__validation_fraction"": 0.15, ""model__n_iter_no_change"": 10, ""model__learning_rate_init"": 0.0001, ""model__hidden_layer_sizes"": [256, 128, 64], ""model__batch_size"": 32, ""model__alpha"": 0.0029999999999999996, ""model__activation"": ""relu""}"
B,MLP,16,F2,1.8116045000060694,0.37156364783483425,0.3773930248809582,0.3253012048192771,0.4186046511627907,0.36610169491525424,129,0.40789473684210525,0.4305555555555556,0.4189189189189189,144,0.39473684210526316,0.2830188679245283,0.32967032967032966,159,"{""model__validation_fraction"": 0.15, ""model__n_iter_no_change"": 10, ""model__learning_rate_init"": 0.0001, ""model__hidden_layer_sizes"": [256, 128, 64], ""model__batch_size"": 32, ""model__alpha"": 0.0029999999999999996, ""model__activation"": ""relu""}"
B,MLP,16,F3,7.01745280000614,0.33770849344806647,0.33799276785853966,0.35833333333333334,0.3006993006993007,0.3269961977186312,143,0.34,0.36428571428571427,0.35172413793103446,140,0.32098765432098764,0.348993288590604,0.33440514469453375,149,"{""model__validation_fraction"": 0.15, ""model__n_iter_no_change"": 10, ""model__learning_rate_init"": 0.0001, ""model__hidden_layer_sizes"": [256, 128, 64], ""model__batch_size"": 32, ""model__alpha"": 0.0029999999999999996, ""model__activation"": ""relu""}"
B,MLP,16,F4,3.964750900006038,0.36421426757912867,0.36791943510596675,0.42338709677419356,0.5097087378640777,0.46255506607929514,206,0.32065217391304346,0.31382978723404253,0.3172043010752688,188,0.3541666666666667,0.2802197802197802,0.3128834355828221,182,"{""model__validation_fraction"": 0.15, ""model__n_iter_no_change"": 10, ""model__learning_rate_init"": 0.0001, ""model__hidden_layer_sizes"": [256, 128, 64], ""model__batch_size"": 32, ""model__alpha"": 0.0029999999999999996, ""model__activation"": ""relu""}"
B,MLP,17,F1,1.6200656999862986,0.30143144704042285,0.3033707008312362,0.208955223880597,0.26666666666666666,0.23430962343096234,105,0.38064516129032255,0.3172043010752688,0.3460410557184751,186,0.32167832167832167,0.3262411347517731,0.323943661971831,141,"{""model__validation_fraction"": 0.2, ""model__n_iter_no_change"": 25, ""model__learning_rate_init"": 5e-05, ""model__hidden_layer_sizes"": [256, 128, 64], ""model__batch_size"": 128, ""model__alpha"": 2.9999999999999997e-05, ""model__activation"": ""relu""}"
B,MLP,17,F2,3.824171000000206,0.3844368958029418,0.3861789608827783,0.3374233128834356,0.4263565891472868,0.3767123287671233,129,0.4262295081967213,0.3611111111111111,0.39097744360902253,144,0.4013605442176871,0.3710691823899371,0.38562091503267976,159,"{""model__validation_fraction"": 0.2, ""model__n_iter_no_change"": 25, ""model__learning_rate_init"": 5e-05, ""model__hidden_layer_sizes"": [256, 128, 64], ""model__batch_size"": 128, ""model__alpha"": 2.9999999999999997e-05, ""model__activation"": ""relu""}"
B,MLP,17,F3,2.2275961999985157,0.3626216077828981,0.3614026912684631,0.4015748031496063,0.35664335664335667,0.37777777777777777,143,0.381294964028777,0.37857142857142856,0.37992831541218636,140,0.3132530120481928,0.348993288590604,0.33015873015873015,149,"{""model__validation_fraction"": 0.2, ""model__n_iter_no_change"": 25, ""model__learning_rate_init"": 5e-05, ""model__hidden_layer_sizes"": [256, 128, 64], ""model__batch_size"": 128, ""model__alpha"": 2.9999999999999997e-05, ""model__activation"": ""relu""}"
B,MLP,17,F4,2.949125900006038,0.38017521921234215,0.3836792038093422,0.4533333333333333,0.49514563106796117,0.4733178654292343,206,0.34459459459459457,0.2712765957446808,0.30357142857142855,188,0.3448275862068966,0.38461538461538464,0.36363636363636365,182,"{""model__validation_fraction"": 0.2, ""model__n_iter_no_change"": 25, ""model__learning_rate_init"": 5e-05, ""model__hidden_layer_sizes"": [256, 128, 64], ""model__batch_size"": 128, ""model__alpha"": 2.9999999999999997e-05, ""model__activation"": ""relu""}"
B,MLP,18,F1,4.989165699997102,0.32737744065177693,0.33037443758102647,0.2,0.2,0.2,105,0.4444444444444444,0.3655913978494624,0.40117994100294985,186,0.3448275862068966,0.425531914893617,0.38095238095238093,141,"{""model__validation_fraction"": 0.2, ""model__n_iter_no_change"": 20, ""model__learning_rate_init"": 0.00015000000000000001, ""model__hidden_layer_sizes"": [192, 96], ""model__batch_size"": 32, ""model__alpha"": 0.0029999999999999996, ""model__activation"": ""relu""}"
B,MLP,18,F2,2.08098830000381,0.35654004231240005,0.3598282628833309,0.31547619047619047,0.4108527131782946,0.3569023569023569,129,0.375,0.3541666666666667,0.36428571428571427,144,0.390625,0.31446540880503143,0.34843205574912894,159,"{""model__validation_fraction"": 0.2, ""model__n_iter_no_change"": 20, ""model__learning_rate_init"": 0.00015000000000000001, ""model__hidden_layer_sizes"": [192, 96], ""model__batch_size"": 32, ""model__alpha"": 0.0029999999999999996, ""model__activation"": ""relu""}"
B,MLP,18,F3,10.594674099993426,0.36599493120069226,0.36657794107458536,0.40268456375838924,0.4195804195804196,0.410958904109589,143,0.37681159420289856,0.37142857142857144,0.37410071942446044,140,0.31724137931034485,0.3087248322147651,0.3129251700680272,149,"{""model__validation_fraction"": 0.2, ""model__n_iter_no_change"": 20, ""model__learning_rate_init"": 0.00015000000000000001, ""model__hidden_layer_sizes"": [192, 96], ""model__batch_size"": 32, ""model__alpha"": 0.0029999999999999996, ""model__activation"": ""relu""}"
B,MLP,18,F4,3.040651000002981,0.3610891650107337,0.3670863495796361,0.4074074074074074,0.5339805825242718,0.46218487394957986,206,0.3374233128834356,0.2925531914893617,0.31339031339031337,188,0.34965034965034963,0.27472527472527475,0.3076923076923077,182,"{""model__validation_fraction"": 0.2, ""model__n_iter_no_change"": 20, ""model__learning_rate_init"": 0.00015000000000000001, ""model__hidden_layer_sizes"": [192, 96], ""model__batch_size"": 32, ""model__alpha"": 0.0029999999999999996, ""model__activation"": ""relu""}"
