fase,modelo,config_id,fold,fit_seconds,macro_f1,balanced_accuracy,precision_alta,recall_alta,f1_alta,support_alta,precision_baja,recall_baja,f1_baja,support_baja,precision_media,recall_media,f1_media,support_media,params
A,MLP,6,F2,0.4315128000016557,0.3192301165478756,0.3213946175223051,0.27976190476190477,0.3643410852713178,0.3164983164983165,129,0.3387096774193548,0.2916666666666667,0.31343283582089554,144,0.35,0.3081761006289308,0.3277591973244147,159,"{""model__validation_fraction"": 0.15, ""model__n_iter_no_change"": 15, ""model__learning_rate_init"": 0.0003, ""model__hidden_layer_sizes"": [64], ""model__batch_size"": 128, ""model__alpha"": 0.1, ""model__activation"": ""tanh""}"
A,MLP,6,F3,0.7020136000064667,0.372618337348609,0.37415828019854863,0.42857142857142855,0.3986013986013986,0.41304347826086957,143,0.36809815950920244,0.42857142857142855,0.39603960396039606,140,0.3235294117647059,0.2953020134228188,0.3087719298245614,149,"{""model__validation_fraction"": 0.15, ""model__n_iter_no_change"": 15, ""model__learning_rate_init"": 0.0003, ""model__hidden_layer_sizes"": [64], ""model__batch_size"": 128, ""model__alpha"": 0.1, ""model__activation"": ""tanh""}"
A,MLP,6,F4,0.46127379999961704,0.38788183659249703,0.391853429913748,0.4574898785425101,0.5485436893203883,0.4988962472406181,206,0.39072847682119205,0.31382978723404253,0.3480825958702065,188,0.3202247191011236,0.3131868131868132,0.31666666666666665,182,"{""model__validation_fraction"": 0.15, ""model__n_iter_no_change"": 15, ""model__learning_rate_init"": 0.0003, ""model__hidden_layer_sizes"": [64], ""model__batch_size"": 128, ""model__alpha"": 0.1, ""model__activation"": ""tanh""}"
A,MLP,7,F1,1.6565749000001233,0.33059919190203757,0.33223409702476275,0.21818181818181817,0.22857142857142856,0.22325581395348837,105,0.46,0.3709677419354839,0.4107142857142857,186,0.32558139534883723,0.3971631205673759,0.35782747603833864,141,"{""model__validation_fraction"": 0.12, ""model__n_iter_no_change"": 10, ""model__learning_rate_init"": 0.002, ""model__hidden_layer_sizes"": [192, 96], ""model__batch_size"": 32, ""model__alpha"": 0.003, ""model__activation"": ""relu""}"
A,MLP,7,F2,1.4840898999973433,0.34570569350313773,0.3458398339102596,0.2932330827067669,0.3023255813953488,0.29770992366412213,129,0.36153846153846153,0.3263888888888889,0.34306569343065696,144,0.38461538461538464,0.4088050314465409,0.39634146341463417,159,"{""model__validation_fraction"": 0.12, ""model__n_iter_no_change"": 10, ""model__learning_rate_init"": 0.002, ""model__hidden_layer_sizes"": [192, 96], ""model__batch_size"": 32, ""model__alpha"": 0.003, ""model__activation"": ""relu""}"
A,MLP,7,F3,2.766989800002193,0.36134187679981294,0.3604020140932893,0.43243243243243246,0.3356643356643357,0.3779527559055118,143,0.3310344827586207,0.34285714285714286,0.3368421052631579,140,0.3409090909090909,0.40268456375838924,0.36923076923076925,149,"{""model__validation_fraction"": 0.12, ""model__n_iter_no_change"": 10, ""model__learning_rate_init"": 0.002, ""model__hidden_layer_sizes"": [192, 96], ""model__batch_size"": 32, ""model__alpha"": 0.003, ""model__activation"": ""relu""}"
A,MLP,7,F4,1.773241799994139,0.34635618287574693,0.3463630633636831,0.385,0.3737864077669903,0.3793103448275862,206,0.3488372093023256,0.3191489361702128,0.3333333333333333,188,0.3088235294117647,0.34615384615384615,0.32642487046632124,182,"{""model__validation_fraction"": 0.12, ""model__n_iter_no_change"": 10, ""model__learning_rate_init"": 0.002, ""model__hidden_layer_sizes"": [192, 96], ""model__batch_size"": 32, ""model__alpha"": 0.003, ""model__activation"": ""relu""}"
A,MLP,8,F1,1.3935903999954462,0.28351039855772325,0.28489503328213006,0.19130434782608696,0.20952380952380953,0.2,105,0.3918918918918919,0.3118279569892473,0.3473053892215569,186,0.2781065088757396,0.3333333333333333,0.3032258064516129,141,"{""model__validation_fraction"": 0.12, ""model__n_iter_no_change"": 20, ""model__learning_rate_init"": 0.003, ""model__hidden_layer_sizes"": [192, 96], ""model__batch_size"": 64, ""model__alpha"": 0.03, ""model__activation"": ""tanh""}"
A,MLP,8,F2,1.3748283000022639,0.34238068196072263,0.34845733183820066,0.31666666666666665,0.4418604651162791,0.36893203883495146,129,0.3333333333333333,0.2638888888888889,0.29457364341085274,144,0.391304347826087,0.33962264150943394,0.36363636363636365,159,"{""model__validation_fraction"": 0.12, ""model__n_iter_no_change"": 20, ""model__learning_rate_init"": 0.003, ""model__hidden_layer_sizes"": [192, 96], ""model__batch_size"": 64, ""model__alpha"": 0.03, ""model__activation"": ""tanh""}"
A,MLP,8,F3,2.615736300009303,0.345302907448164,0.3450796407172246,0.3790322580645161,0.32867132867132864,0.352059925093633,143,0.3072289156626506,0.36428571428571427,0.3333333333333333,140,0.3591549295774648,0.3422818791946309,0.35051546391752575,149,"{""model__validation_fraction"": 0.12, ""model__n_iter_no_change"": 20, ""model__learning_rate_init"": 0.003, ""model__hidden_layer_sizes"": [192, 96], ""model__batch_size"": 64, ""model__alpha"": 0.03, ""model__activation"": ""tanh""}"
A,MLP,8,F4,2.3156458000012208,0.33713145807541084,0.34272559706354383,0.40625,0.5048543689320388,0.45021645021645024,206,0.3374233128834356,0.2925531914893617,0.31339031339031337,188,0.267515923566879,0.23076923076923078,0.24778761061946902,182,"{""model__validation_fraction"": 0.12, ""model__n_iter_no_change"": 20, ""model__learning_rate_init"": 0.003, ""model__hidden_layer_sizes"": [192, 96], ""model__batch_size"": 64, ""model__alpha"": 0.03, ""model__activation"": ""tanh""}"
A,MLP,9,F1,2.0291878999996698,0.2676605358384166,0.28266278829079106,0.16494845360824742,0.1523809523809524,0.15841584158415842,105,0.33884297520661155,0.22043010752688172,0.2671009771986971,186,0.3130841121495327,0.475177304964539,0.37746478873239436,141,"{""model__validation_fraction"": 0.2, ""model__n_iter_no_change"": 20, ""model__learning_rate_init"": 0.0003, ""model__hidden_layer_sizes"": [256, 128, 64], ""model__batch_size"": 64, ""model__alpha"": 0.001, ""model__activation"": ""tanh""}"
A,MLP,9,F2,2.0405102000077022,0.3380064412535271,0.3407206295808753,0.3067484662576687,0.3875968992248062,0.3424657534246575,129,0.3533834586466165,0.3263888888888889,0.33935018050541516,144,0.3602941176470588,0.3081761006289308,0.33220338983050846,159,"{""model__validation_fraction"": 0.2, ""model__n_iter_no_change"": 20, ""model__learning_rate_init"": 0.0003, ""model__hidden_layer_sizes"": [256, 128, 64], ""model__batch_size"": 64, ""model__alpha"": 0.001, ""model__activation"": ""tanh""}"
A,MLP,9,F3,2.4318961999961175,0.3593101802142454,0.36274095032484294,0.381294964028777,0.3706293706293706,0.375886524822695,143,0.35260115606936415,0.4357142857142857,0.38977635782747605,140,0.35,0.28187919463087246,0.31226765799256506,149,"{""model__validation_fraction"": 0.2, ""model__n_iter_no_change"": 20, ""model__learning_rate_init"": 0.0003, ""model__hidden_layer_sizes"": [256, 128, 64], ""model__batch_size"": 64, ""model__alpha"": 0.001, ""model__activation"": ""tanh""}"
A,MLP,9,F4,5.466288099996746,0.3248771353805097,0.32490070694987033,0.36065573770491804,0.32038834951456313,0.3393316195372751,206,0.3389830508474576,0.3191489361702128,0.3287671232876712,188,0.2824074074074074,0.33516483516483514,0.3065326633165829,182,"{""model__validation_fraction"": 0.2, ""model__n_iter_no_change"": 20, ""model__learning_rate_init"": 0.0003, ""model__hidden_layer_sizes"": [256, 128, 64], ""model__batch_size"": 64, ""model__alpha"": 0.001, ""model__activation"": ""tanh""}"
A,MLP,10,F1,0.3173340999928769,0.3163469171932353,0.3176128378599209,0.23076923076923078,0.2857142857142857,0.2553191489361702,105,0.40229885057471265,0.3763440860215054,0.3888888888888889,186,0.3203125,0.2907801418439716,0.3048327137546468,141,"{""model__validation_fraction"": 0.15, ""model__n_iter_no_change"": 10, ""model__learning_rate_init"": 0.001, ""model__hidden_layer_sizes"": [96], ""model__batch_size"": 64, ""model__alpha"": 1e-05, ""model__activation"": ""tanh""}"
A,MLP,10,F2,0.3421063999994658,0.35138089774690995,0.3641298165212163,0.358974358974359,0.43410852713178294,0.3929824561403509,129,0.34782608695652173,0.4444444444444444,0.3902439024390244,144,0.3695652173913043,0.2138364779874214,0.27091633466135456,159,"{""model__validation_fraction"": 0.15, ""model__n_iter_no_change"": 10, ""model__learning_rate_init"": 0.001, ""model__hidden_layer_sizes"": [96], ""model__batch_size"": 64, ""model__alpha"": 1e-05, ""model__activation"": ""tanh""}"
A,MLP,10,F3,0.7759781000058865,0.3408510354592102,0.34718089516747236,0.35664335664335667,0.35664335664335667,0.35664335664335667,143,0.35795454545454547,0.45,0.3987341772151899,140,0.30973451327433627,0.2348993288590604,0.26717557251908397,149,"{""model__validation_fraction"": 0.15, ""model__n_iter_no_change"": 10, ""model__learning_rate_init"": 0.001, ""model__hidden_layer_sizes"": [96], ""model__batch_size"": 64, ""model__alpha"": 1e-05, ""model__activation"": ""tanh""}"
