fase,modelo,config_id,macro_f1_cv_mean,macro_f1_cv_std,balanced_accuracy_cv_mean,recall_alta_cv_mean,seconds,params
A,XGBoost,28,0.3493516288253812,0.04166078561371435,0.3530711714487348,0.3010201058067394,7.632949600010761,"{""subsample"": 0.85, ""reg_lambda"": 1.0, ""reg_alpha"": 0.5, ""n_estimators"": 300, ""min_child_weight"": 1, ""max_depth"": 3, ""learning_rate"": 0.01, ""gamma"": 0.5, ""colsample_bytree"": 0.85}"
A,XGBoost,7,0.347068290446394,0.026801900283074786,0.3479026649638365,0.3315747453419614,10.828741899997112,"{""subsample"": 0.85, ""reg_lambda"": 5.0, ""reg_alpha"": 0.01, ""n_estimators"": 600, ""min_child_weight"": 8, ""max_depth"": 2, ""learning_rate"": 0.1, ""gamma"": 1.0, ""colsample_bytree"": 1.0}"
A,XGBoost,26,0.34634506201204823,0.04732622189964644,0.3485530073967863,0.3113724651204895,45.92445520000183,"{""subsample"": 1.0, ""reg_lambda"": 0.1, ""reg_alpha"": 0.1, ""n_estimators"": 600, ""min_child_weight"": 5, ""max_depth"": 6, ""learning_rate"": 0.01, ""gamma"": 0.0, ""colsample_bytree"": 0.85}"
A,XGBoost,4,0.3457149596055487,0.02507170247028486,0.3481126769857404,0.31914802289604727,9.015486700009205,"{""subsample"": 0.65, ""reg_lambda"": 1.0, ""reg_alpha"": 0.001, ""n_estimators"": 300, ""min_child_weight"": 5, ""max_depth"": 4, ""learning_rate"": 0.02, ""gamma"": 0.5, ""colsample_bytree"": 0.55}"
A,XGBoost,29,0.3438581313790953,0.03759741971456637,0.3480240702819988,0.30524177410607756,4.667886900002486,"{""subsample"": 0.65, ""reg_lambda"": 5.0, ""reg_alpha"": 0.1, ""n_estimators"": 200, ""min_child_weight"": 8, ""max_depth"": 3, ""learning_rate"": 0.02, ""gamma"": 0.25, ""colsample_bytree"": 0.55}"
A,XGBoost,23,0.3435260174857217,0.029710893203696933,0.34449270211887884,0.33630288391521174,28.597087500005728,"{""subsample"": 1.0, ""reg_lambda"": 0.5, ""reg_alpha"": 0.01, ""n_estimators"": 800, ""min_child_weight"": 2, ""max_depth"": 5, ""learning_rate"": 0.1, ""gamma"": 0.05, ""colsample_bytree"": 1.0}"
A,XGBoost,16,0.34305052102745937,0.03752659806663793,0.34724869396279984,0.2825246496560563,11.191088099993067,"{""subsample"": 0.85, ""reg_lambda"": 2.0, ""reg_alpha"": 0.1, ""n_estimators"": 300, ""min_child_weight"": 1, ""max_depth"": 4, ""learning_rate"": 0.01, ""gamma"": 0.5, ""colsample_bytree"": 0.85}"
A,XGBoost,10,0.3427438167130696,0.027311371702434174,0.3442180345047202,0.3416339869207334,14.424685499994666,"{""subsample"": 1.0, ""reg_lambda"": 10.0, ""reg_alpha"": 0.1, ""n_estimators"": 450, ""min_child_weight"": 8, ""max_depth"": 4, ""learning_rate"": 0.08, ""gamma"": 0.0, ""colsample_bytree"": 0.7}"
A,XGBoost,9,0.3426664400713198,0.03270711737922714,0.3451992682491168,0.31072094910433135,13.632110200007446,"{""subsample"": 1.0, ""reg_lambda"": 10.0, ""reg_alpha"": 0.1, ""n_estimators"": 600, ""min_child_weight"": 8, ""max_depth"": 3, ""learning_rate"": 0.03, ""gamma"": 0.0, ""colsample_bytree"": 0.7}"
A,XGBoost,3,0.34106165336761973,0.03863313059624232,0.3435723757358284,0.2885689929097019,18.707524500001455,"{""subsample"": 1.0, ""reg_lambda"": 0.1, ""reg_alpha"": 0.0, ""n_estimators"": 800, ""min_child_weight"": 1, ""max_depth"": 3, ""learning_rate"": 0.02, ""gamma"": 0.1, ""colsample_bytree"": 0.85}"
