zone_id,ciudad,provincia,region,rol,period,period_start,target_period_start,split,amenaza_mes,target_amenaza,target_rx5day_mm,target_month,prcptot_mm,rx5day_mm,max_3h_mm,sdii_mm_per_wet_day,r20mm_days,cwd_days,cdd_days,temperature_mean_c,relative_humidity_mean_pct,wind_mean_ms,surface_pressure_mean_hpa,latitud_solicitada,longitud_solicitada,target_month_sin,target_month_cos,prcptot_mm__lag1,prcptot_mm__lag11,rx5day_mm__lag1,rx5day_mm__lag11,max_3h_mm__lag1,max_3h_mm__lag11,sdii_mm_per_wet_day__lag1,sdii_mm_per_wet_day__lag11,r20mm_days__lag1,r20mm_days__lag11,cwd_days__lag1,cwd_days__lag11,cdd_days__lag1,cdd_days__lag11,temperature_mean_c__lag1,temperature_mean_c__lag11,relative_humidity_mean_pct__lag1,relative_humidity_mean_pct__lag11,wind_mean_ms__lag1,wind_mean_ms__lag11,surface_pressure_mean_hpa__lag1,surface_pressure_mean_hpa__lag11
loja,Loja,Loja,Sierra,desarrollo,2005-04,2005-04-01,2005-05-01,entrenamiento,Media,Media,40.29986143112183,5,176.70154,53.76460552215576,9.083452105522156,6.544501304626465,0,15,1,15.410114,84.09544,1.3255978,778.10077,-3.99313,-79.20422,0.49999999999999994,-0.8660254037844387,229.55963,76.91752,84.3302812576294,25.12778949737549,9.123701691627502,2.9762014150619507,7.915849208831787,2.7470543384552,2.0,0.0,22.0,11.0,1.0,1.0,15.41957,15.153303,84.04183,79.13975,0.8806899,1.5892866,778.355,778.3266
loja,Loja,Loja,Sierra,desarrollo,2005-05,2005-05-01,2005-06-01,entrenamiento,Media,Baja,36.36622142791748,6,78.32014,40.29986143112183,5.125139161944389,3.4052233695983887,0,11,6,15.15019,79.28193,1.3121854,778.07837,-3.99313,-79.20422,1.2246467991473532e-16,-1.0,176.70154,106.63367,53.76460552215576,37.05224275588989,9.083452105522156,3.354452610015869,6.544501304626465,4.265346527099609,0.0,0.0,15.0,9.0,1.0,3.0,15.410114,13.587499,84.09544,80.992134,1.3255978,2.253579,778.10077,778.70026
loja,Loja,Loja,Sierra,desarrollo,2005-06,2005-06-01,2005-07-01,entrenamiento,Baja,Baja,16.942143201828003,7,85.3138,36.36622142791748,5.090774774551392,4.490200042724609,0,5,4,14.815843,78.29796,1.7862707,778.1993,-3.99313,-79.20422,-0.4999999999999997,-0.8660254037844388,78.32014,56.28744,40.29986143112183,18.69445377588272,5.125139161944389,2.206399917602539,3.4052233695983887,2.5585200786590576,0.0,0.0,11.0,6.0,6.0,2.0,15.15019,14.00217,79.28193,76.72402,1.3121854,1.8561653,778.07837,778.2454
loja,Loja,Loja,Sierra,desarrollo,2005-07,2005-07-01,2005-08-01,entrenamiento,Baja,Baja,14.543527722358704,8,58.51797,16.942143201828003,2.96780002117157,3.657373189926148,0,7,8,13.9950695,76.2731,2.1305642,778.90405,-3.99313,-79.20422,-0.8660254037844385,-0.5000000000000004,85.3138,49.44384,36.36622142791748,15.101846933364868,5.090774774551392,2.288058280944824,4.490200042724609,3.090240001678467,0.0,0.0,5.0,7.0,4.0,8.0,14.815843,13.70861,78.29796,75.794266,1.7862707,2.371146,778.1993,778.82764
loja,Loja,Loja,Sierra,desarrollo,2005-08,2005-08-01,2005-09-01,entrenamiento,Baja,Baja,22.54888945817948,9,35.438976,14.543527722358704,1.394718885421753,2.7260751724243164,0,6,7,14.674788,72.41595,1.9440489,778.4428,-3.99313,-79.20422,-1.0,-1.8369701987210297e-16,58.51797,56.42072,16.942143201828003,26.312571167945865,2.96780002117157,5.1696470975875854,3.657373189926148,3.7613813877105713,0.0,0.0,7.0,5.0,8.0,5.0,13.9950695,14.884519,76.2731,73.249626,2.1305642,1.7480346,778.90405,778.1093
loja,Loja,Loja,Sierra,desarrollo,2005-09,2005-09-01,2005-10-01,entrenamiento,Baja,Baja,35.66095781326294,10,56.684853,22.54888945817948,7.391483068466186,3.3344030380249023,0,5,3,15.305989,73.04735,1.7554013,778.2024,-3.99313,-79.20422,-0.8660254037844386,0.5000000000000001,35.438976,148.35936,14.543527722358704,65.09833717346191,1.394718885421753,11.602324604988098,2.7260751724243164,5.494791030883789,0.0,1.0,6.0,10.0,7.0,2.0,14.674788,15.613333,72.41595,77.43548,1.9440489,1.046309,778.4428,777.6002
loja,Loja,Loja,Sierra,desarrollo,2005-10,2005-10-01,2005-11-01,entrenamiento,Baja,Media,51.998151779174805,11,111.31115,35.66095781326294,8.663207292556763,4.122635364532471,0,12,1,15.334013,78.26462,0.9312759,777.8733,-3.99313,-79.20422,-0.5000000000000004,0.8660254037844384,56.684853,198.08318,22.54888945817948,65.97088432312012,7.391483068466186,10.096251726150513,3.3344030380249023,8.612312316894531,0.0,0.0,5.0,11.0,3.0,5.0,15.305989,15.273604,73.04735,82.94701,1.7554013,0.94359076,778.2024,777.2148
loja,Loja,Loja,Sierra,desarrollo,2005-11,2005-11-01,2005-12-01,entrenamiento,Media,Alta,96.1792860031128,12,78.64424,51.998151779174805,8.345961570739746,5.242949485778809,1,7,9,15.316061,69.515945,1.1003529,777.07605,-3.99313,-79.20422,-2.4492935982947064e-16,1.0,111.31115,188.49686,35.66095781326294,66.43762969970703,8.663207292556763,9.323373317718506,4.122635364532471,7.8540358543396,0.0,1.0,12.0,17.0,1.0,6.0,15.334013,15.214828,78.26462,82.33162,0.9312759,0.9061851,777.8733,777.3445
loja,Loja,Loja,Sierra,desarrollo,2005-12,2005-12-01,2006-01-01,entrenamiento,Alta,Media,56.04978775978088,1,203.29106,96.1792860031128,9.661704301834106,7.529298782348633,1,20,2,14.942586,78.9003,0.8480542,777.1607,-3.99313,-79.20422,0.49999999999999994,0.8660254037844387,78.64424,73.76501,51.998151779174805,25.38096272945404,8.345961570739746,7.713422060012817,5.242949485778809,4.098055839538574,1.0,0.0,7.0,7.0,9.0,7.0,15.316061,15.541455,69.515945,76.58369,1.1003529,1.1612303,777.07605,777.4369
loja,Loja,Loja,Sierra,desarrollo,2006-01,2006-01-01,2006-02-01,entrenamiento,Media,Media,65.8082447052002,2,151.05371,56.04978775978088,9.912990808486938,5.208748817443848,0,24,2,14.752237,82.95981,1.0602266,777.091,-3.99313,-79.20422,0.8660254037844386,0.5000000000000001,203.29106,201.36293,96.1792860031128,90.4142038822174,9.661704301834106,8.94940710067749,7.529298782348633,7.191533088684082,1.0,3.0,20.0,28.0,2.0,0.0,14.942586,15.511576,78.9003,84.074,0.8480542,1.0306494,777.1607,777.31635
loja,Loja,Loja,Sierra,desarrollo,2006-02,2006-02-01,2006-03-01,entrenamiento,Media,Media,67.04562473297119,3,193.5172,65.8082447052002,9.976649284362791,8.413790702819824,0,10,2,15.291449,84.40307,0.91371644,777.39764,-3.99313,-79.20422,1.0,6.123233995736766e-17,151.05371,229.55963,56.04978775978088,84.3302812576294,9.912990808486938,9.123701691627502,5.208748817443848,7.915849208831787,0.0,2.0,24.0,22.0,2.0,1.0,14.752237,15.41957,82.95981,84.04183,1.0602266,0.8806899,777.091,778.355
loja,Loja,Loja,Sierra,desarrollo,2006-03,2006-03-01,2006-04-01,entrenamiento,Media,Media,69.40294146537781,4,231.3291,67.04562473297119,9.779537200927734,8.261754035949707,3,27,3,15.112841,84.24342,0.9711102,777.70013,-3.99313,-79.20422,0.8660254037844387,-0.4999999999999998,193.5172,176.70154,65.8082447052002,53.76460552215576,9.976649284362791,9.083452105522156,8.413790702819824,6.544501304626465,0.0,0.0,10.0,15.0,2.0,1.0,15.291449,15.410114,84.40307,84.09544,0.91371644,1.3255978,777.39764,778.10077
loja,Loja,Loja,Sierra,desarrollo,2006-04,2006-04-01,2006-05-01,entrenamiento,Media,Baja,20.000439524650574,5,148.6787,69.40294146537781,8.509889483451843,6.194945812225342,2,7,2,14.992786,82.63596,1.1384438,777.6365,-3.99313,-79.20422,0.49999999999999994,-0.8660254037844387,231.3291,78.32014,67.04562473297119,40.29986143112183,9.779537200927734,5.125139161944389,8.261754035949707,3.4052233695983887,3.0,0.0,27.0,11.0,3.0,6.0,15.112841,15.15019,84.24342,79.28193,0.9711102,1.3121854,777.70013,778.07837
loja,Loja,Loja,Sierra,desarrollo,2006-05,2006-05-01,2006-06-01,entrenamiento,Baja,Baja,20.077394247055054,6,62.835957,20.000439524650574,2.60305404663086,3.4908864498138428,0,8,6,14.706453,75.721794,1.8293699,778.7052,-3.99313,-79.20422,1.2246467991473532e-16,-1.0,148.6787,85.3138,69.40294146537781,36.36622142791748,8.509889483451843,5.090774774551392,6.194945812225342,4.490200042724609,2.0,0.0,7.0,5.0,2.0,4.0,14.992786,14.815843,82.63596,78.29796,1.1384438,1.7862707,777.6365,778.1993
loja,Loja,Loja,Sierra,desarrollo,2006-06,2006-06-01,2006-07-01,entrenamiento,Baja,Baja,19.879722595214844,7,70.27424,20.077394247055054,6.111309051513672,3.1942834854125977,0,7,3,14.157999,79.12028,1.8403492,778.5814,-3.99313,-79.20422,-0.4999999999999997,-0.8660254037844388,62.835957,58.51797,20.000439524650574,16.942143201828003,2.60305404663086,2.96780002117157,3.4908864498138428,3.657373189926148,0.0,0.0,8.0,7.0,6.0,8.0,14.706453,13.9950695,75.721794,76.2731,1.8293699,2.1305642,778.7052,778.90405
loja,Loja,Loja,Sierra,desarrollo,2006-07,2006-07-01,2006-08-01,entrenamiento,Baja,Baja,11.629149615764618,8,48.8735,19.879722595214844,2.153932929039001,3.054593801498413,0,9,6,13.648191,77.5605,2.144554,778.91,-3.99313,-79.20422,-0.8660254037844385,-0.5000000000000004,70.27424,35.438976,20.077394247055054,14.543527722358704,6.111309051513672,1.394718885421753,3.1942834854125977,2.7260751724243164,0.0,0.0,7.0,6.0,3.0,7.0,14.157999,14.674788,79.12028,72.41595,1.8403492,1.9440489,778.5814,778.4428
loja,Loja,Loja,Sierra,desarrollo,2006-08,2006-08-01,2006-09-01,entrenamiento,Baja,Baja,17.6134774684906,9,46.331066,11.629149615764618,2.2872238159179688,2.4384772777557373,0,6,3,14.639823,73.223526,2.1211958,778.30084,-3.99313,-79.20422,-1.0,-1.8369701987210297e-16,48.8735,56.684853,19.879722595214844,22.54888945817948,2.153932929039001,7.391483068466186,3.054593801498413,3.3344030380249023,0.0,0.0,9.0,5.0,6.0,3.0,13.648191,15.305989,77.5605,73.04735,2.144554,1.7554013,778.91,778.2024
loja,Loja,Loja,Sierra,desarrollo,2006-09,2006-09-01,2006-10-01,entrenamiento,Baja,Media,52.1702127456665,10,47.56236,17.6134774684906,3.347441434860229,3.397311449050904,0,5,4,15.651607,68.48091,1.6745518,778.2956,-3.99313,-79.20422,-0.8660254037844386,0.5000000000000001,46.331066,111.31115,11.629149615764618,35.66095781326294,2.2872238159179688,8.663207292556763,2.4384772777557373,4.122635364532471,0.0,0.0,6.0,12.0,3.0,1.0,14.639823,15.334013,73.223526,78.26462,2.1211958,0.9312759,778.30084,777.8733
loja,Loja,Loja,Sierra,desarrollo,2006-10,2006-10-01,2006-11-01,entrenamiento,Media,Media,47.90602922439575,11,127.68852,52.1702127456665,8.044898509979248,6.0804057121276855,0,6,5,15.838658,72.95387,1.2669106,777.57086,-3.99313,-79.20422,-0.5000000000000004,0.8660254037844384,47.56236,78.64424,17.6134774684906,51.998151779174805,3.347441434860229,8.345961570739746,3.397311449050904,5.242949485778809,0.0,1.0,5.0,7.0,4.0,9.0,15.651607,15.316061,68.48091,69.515945,1.6745518,1.1003529,778.2956,777.07605
loja,Loja,Loja,Sierra,desarrollo,2006-11,2006-11-01,2006-12-01,entrenamiento,Media,Alta,85.37442970275879,12,173.28815,47.90602922439575,7.504732012748718,5.776271343231201,0,30,0,15.251944,83.69997,0.84544235,777.0072,-3.99313,-79.20422,-2.4492935982947064e-16,1.0,127.68852,203.29106,52.1702127456665,96.1792860031128,8.044898509979248,9.661704301834106,6.0804057121276855,7.529298782348633,0.0,1.0,6.0,20.0,5.0,2.0,15.838658,14.942586,72.95387,78.9003,1.2669106,0.8480542,777.57086,777.1607
loja,Loja,Loja,Sierra,desarrollo,2006-12,2006-12-01,2007-01-01,entrenamiento,Alta,Alta,73.56152558326721,1,255.37547,85.37442970275879,8.500442862510681,9.458351135253906,4,9,2,15.184834,84.20359,0.9429988,777.86395,-3.99313,-79.20422,0.49999999999999994,0.8660254037844387,173.28815,151.05371,47.90602922439575,56.04978775978088,7.504732012748718,9.912990808486938,5.776271343231201,5.208748817443848,0.0,0.0,30.0,24.0,0.0,2.0,15.251944,14.752237,83.69997,82.95981,0.84544235,1.0602266,777.0072,777.091
loja,Loja,Loja,Sierra,desarrollo,2007-01,2007-01-01,2007-02-01,entrenamiento,Alta,Media,64.6162519454956,2,137.88861,73.56152558326721,12.637734174728394,4.754779815673828,2,28,2,16.066267,78.999054,1.2490361,777.39453,-3.99313,-79.20422,0.8660254037844386,0.5000000000000001,255.37547,193.5172,85.37442970275879,65.8082447052002,8.500442862510681,9.976649284362791,9.458351135253906,8.413790702819824,4.0,0.0,9.0,10.0,2.0,2.0,15.184834,15.291449,84.20359,84.40307,0.9429988,0.91371644,777.86395,777.39764
loja,Loja,Loja,Sierra,desarrollo,2007-02,2007-02-01,2007-03-01,entrenamiento,Media,Media,59.092358112335205,3,114.365295,64.6162519454956,14.327261447906494,5.4459662437438965,1,12,4,15.305917,79.76478,1.2398875,777.91583,-3.99313,-79.20422,1.0,6.123233995736766e-17,137.88861,231.3291,73.56152558326721,67.04562473297119,12.637734174728394,9.779537200927734,4.754779815673828,8.261754035949707,2.0,3.0,28.0,27.0,2.0,3.0,16.066267,15.112841,78.999054,84.24342,1.2490361,0.9711102,777.39453,777.70013
loja,Loja,Loja,Sierra,desarrollo,2007-03,2007-03-01,2007-04-01,entrenamiento,Media,Media,49.85964226722717,4,216.04308,59.092358112335205,7.886949896812439,6.9691314697265625,1,31,0,15.283044,83.05004,1.0332708,777.4221,-3.99313,-79.20422,0.8660254037844387,-0.4999999999999998,114.365295,148.6787,64.6162519454956,69.40294146537781,14.327261447906494,8.509889483451843,5.4459662437438965,6.194945812225342,1.0,2.0,12.0,7.0,4.0,2.0,15.305917,14.992786,79.76478,82.63596,1.2398875,1.1384438,777.91583,777.6365
loja,Loja,Loja,Sierra,desarrollo,2007-04,2007-04-01,2007-05-01,entrenamiento,Media,Baja,34.46500754356384,5,127.87218,49.85964226722717,7.779905200004578,4.918160438537598,0,13,1,15.368367,82.54801,1.0565109,778.36725,-3.99313,-79.20422,0.49999999999999994,-0.8660254037844387,216.04308,62.835957,59.092358112335205,20.000439524650574,7.886949896812439,2.60305404663086,6.9691314697265625,3.4908864498138428,1.0,0.0,31.0,8.0,0.0,6.0,15.283044,14.706453,83.05004,75.721794,1.0332708,1.8293699,777.4221,778.7052
loja,Loja,Loja,Sierra,desarrollo,2007-05,2007-05-01,2007-06-01,entrenamiento,Baja,Baja,31.13385510444641,6,103.88089,34.46500754356384,8.089765548706055,4.328370571136475,0,9,2,14.911654,82.47421,1.2743278,778.32794,-3.99313,-79.20422,1.2246467991473532e-16,-1.0,127.87218,70.27424,49.85964226722717,20.077394247055054,7.779905200004578,6.111309051513672,4.918160438537598,3.1942834854125977,0.0,0.0,13.0,7.0,1.0,3.0,15.368367,14.157999,82.54801,79.12028,1.0565109,1.8403492,778.36725,778.5814
loja,Loja,Loja,Sierra,desarrollo,2007-06,2007-06-01,2007-07-01,entrenamiento,Baja,Baja,21.952803671360016,7,93.20769,31.13385510444641,3.963621735572815,4.052508354187012,0,13,2,13.564943,81.64429,2.0104039,778.5253,-3.99313,-79.20422,-0.4999999999999997,-0.8660254037844388,103.88089,48.8735,34.46500754356384,19.879722595214844,8.089765548706055,2.153932929039001,4.328370571136475,3.054593801498413,0.0,0.0,9.0,9.0,2.0,6.0,14.911654,13.648191,82.47421,77.5605,1.2743278,2.144554,778.32794,778.91
loja,Loja,Loja,Sierra,desarrollo,2007-07,2007-07-01,2007-08-01,entrenamiento,Baja,Baja,15.668671309947968,8,45.93446,21.952803671360016,5.178883671760559,3.2810328006744385,0,3,7,14.261384,76.67644,1.8536817,778.556,-3.99313,-79.20422,-0.8660254037844385,-0.5000000000000004,93.20769,46.331066,31.13385510444641,11.629149615764618,3.963621735572815,2.2872238159179688,4.052508354187012,2.4384772777557373,0.0,0.0,13.0,6.0,2.0,3.0,13.564943,14.639823,81.64429,73.223526,2.0104039,2.1211958,778.5253,778.30084
loja,Loja,Loja,Sierra,desarrollo,2007-08,2007-08-01,2007-09-01,entrenamiento,Baja,Baja,12.48551094532013,9,47.834515,15.668671309947968,2.483993530273437,3.4167511463165283,0,4,6,14.472538,73.25366,1.7866765,778.24426,-3.99313,-79.20422,-1.0,-1.8369701987210297e-16,45.93446,47.56236,21.952803671360016,17.6134774684906,5.178883671760559,3.347441434860229,3.2810328006744385,3.397311449050904,0.0,0.0,3.0,5.0,7.0,4.0,14.261384,15.651607,76.67644,68.48091,1.8536817,1.6745518,778.556,778.2956
loja,Loja,Loja,Sierra,desarrollo,2007-09,2007-09-01,2007-10-01,entrenamiento,Baja,Media,61.72926902770996,10,41.3039,12.48551094532013,2.910420298576355,2.950278759002685,0,6,9,15.061832,71.55494,1.9820276,778.33386,-3.99313,-79.20422,-0.8660254037844386,0.5000000000000001,47.834515,127.68852,15.668671309947968,52.1702127456665,2.483993530273437,8.044898509979248,3.4167511463165283,6.0804057121276855,0.0,0.0,4.0,6.0,6.0,5.0,14.472538,15.838658,73.25366,72.95387,1.7866765,1.2669106,778.24426,777.57086
loja,Loja,Loja,Sierra,desarrollo,2007-10,2007-10-01,2007-11-01,entrenamiento,Media,Media,52.48612403869629,11,129.63242,61.72926902770996,8.33006238937378,6.172972202301025,0,9,6,15.19387,78.511734,0.9954663,777.5411,-3.99313,-79.20422,-0.5000000000000004,0.8660254037844384,41.3039,173.28815,12.48551094532013,47.90602922439575,2.910420298576355,7.504732012748718,2.950278759002685,5.776271343231201,0.0,0.0,6.0,30.0,9.0,0.0,15.061832,15.251944,71.55494,83.69997,1.9820276,0.84544235,778.33386,777.0072
loja,Loja,Loja,Sierra,desarrollo,2007-11,2007-11-01,2007-12-01,entrenamiento,Media,Media,56.80058169364929,12,179.06595,52.48612403869629,16.085602283477783,7.461081027984619,1,16,3,15.1132765,82.28511,1.0675088,776.6434,-3.99313,-79.20422,-2.4492935982947064e-16,1.0,129.63242,255.37547,61.72926902770996,85.37442970275879,8.33006238937378,8.500442862510681,6.172972202301025,9.458351135253906,0.0,4.0,9.0,9.0,6.0,2.0,15.19387,15.184834,78.511734,84.20359,0.9954663,0.9429988,777.5411,777.86395
loja,Loja,Loja,Sierra,desarrollo,2007-12,2007-12-01,2008-01-01,entrenamiento,Media,Media,46.21771407127381,1,127.54705,56.80058169364929,8.195519208908081,6.377352714538574,1,11,9,14.525051,80.787254,1.0138792,777.24927,-3.99313,-79.20422,0.49999999999999994,0.8660254037844387,179.06595,137.88861,52.48612403869629,73.56152558326721,16.085602283477783,12.637734174728394,7.461081027984619,4.754779815673828,1.0,2.0,16.0,28.0,3.0,2.0,15.1132765,16.066267,82.28511,78.999054,1.0675088,1.2490361,776.6434,777.39453
loja,Loja,Loja,Sierra,desarrollo,2008-01,2008-01-01,2008-02-01,entrenamiento,Media,Alta,89.32246494293213,2,187.96388,46.21771407127381,9.292394042015076,6.063351154327393,0,31,0,14.589577,85.21323,1.0379786,776.971,-3.99313,-79.20422,0.8660254037844386,0.5000000000000001,127.54705,114.365295,56.80058169364929,64.6162519454956,8.195519208908081,14.327261447906494,6.377352714538574,5.4459662437438965,1.0,1.0,11.0,12.0,9.0,4.0,14.525051,15.305917,80.787254,79.76478,1.0138792,1.2398875,777.24927,777.91583
loja,Loja,Loja,Sierra,desarrollo,2008-02,2008-02-01,2008-03-01,entrenamiento,Alta,Alta,81.828688621521,3,240.53288,89.32246494293213,8.636963248252869,8.590459823608398,2,23,1,14.301063,85.9087,0.9688309,777.8386,-3.99313,-79.20422,1.0,6.123233995736766e-17,187.96388,216.04308,46.21771407127381,59.092358112335205,9.292394042015076,7.886949896812439,6.063351154327393,6.9691314697265625,0.0,1.0,31.0,31.0,0.0,0.0,14.589577,15.283044,85.21323,83.05004,1.0379786,1.0332708,776.971,777.4221
loja,Loja,Loja,Sierra,desarrollo,2008-03,2008-03-01,2008-04-01,entrenamiento,Alta,Alta,74.91028356552124,4,197.35081,81.828688621521,7.763132214546204,6.805200576782227,1,20,1,14.283004,85.0381,0.9831747,777.67365,-3.99313,-79.20422,0.8660254037844387,-0.4999999999999998,240.53288,127.87218,89.32246494293213,49.85964226722717,8.636963248252869,7.779905200004578,8.590459823608398,4.918160438537598,2.0,0.0,23.0,13.0,1.0,1.0,14.301063,15.368367,85.9087,82.54801,0.9688309,1.0565109,777.8386,778.36725
loja,Loja,Loja,Sierra,desarrollo,2008-04,2008-04-01,2008-05-01,entrenamiento,Alta,Media,68.10582280158997,5,194.96036,74.91028356552124,8.651519179344177,6.962870121002197,0,19,1,14.625076,85.854454,0.96383697,777.18585,-3.99313,-79.20422,0.49999999999999994,-0.8660254037844387,197.35081,103.88089,81.828688621521,34.46500754356384,7.763132214546204,8.089765548706055,6.805200576782227,4.328370571136475,1.0,0.0,20.0,9.0,1.0,2.0,14.283004,14.911654,85.0381,82.47421,0.9831747,1.2743278,777.67365,778.32794
loja,Loja,Loja,Sierra,desarrollo,2008-05,2008-05-01,2008-06-01,entrenamiento,Media,Baja,28.134196281433105,6,137.76804,68.10582280158997,7.951110005378723,5.740334987640381,1,8,3,14.435856,82.93289,1.2463454,778.14636,-3.99313,-79.20422,1.2246467991473532e-16,-1.0,194.96036,93.20769,74.91028356552124,31.13385510444641,8.651519179344177,3.963621735572815,6.962870121002197,4.052508354187012,0.0,0.0,19.0,13.0,1.0,2.0,14.625076,13.564943,85.854454,81.64429,0.96383697,2.0104039,777.18585,778.5253
loja,Loja,Loja,Sierra,desarrollo,2008-06,2008-06-01,2008-07-01,entrenamiento,Baja,Baja,17.476439952850342,7,71.407425,28.134196281433105,4.447195172309876,4.462964057922363,0,7,8,14.165202,79.04594,1.6237856,778.2963,-3.99313,-79.20422,-0.4999999999999997,-0.8660254037844388,137.76804,45.93446,68.10582280158997,21.952803671360016,7.951110005378723,5.178883671760559,5.740334987640381,3.2810328006744385,1.0,0.0,8.0,3.0,3.0,7.0,14.435856,14.261384,82.93289,76.67644,1.2463454,1.8536817,778.14636,778.556
loja,Loja,Loja,Sierra,desarrollo,2008-07,2008-07-01,2008-08-01,entrenamiento,Baja,Baja,13.028117835521698,8,51.19411,17.476439952850342,2.005049467086792,2.8441171646118164,0,5,3,13.88926,75.95823,1.8245437,778.672,-3.99313,-79.20422,-0.8660254037844385,-0.5000000000000004,71.407425,47.834515,28.134196281433105,15.668671309947968,4.447195172309876,2.483993530273437,4.462964057922363,3.4167511463165283,0.0,0.0,7.0,4.0,8.0,6.0,14.165202,14.472538,79.04594,73.25366,1.6237856,1.7866765,778.2963,778.24426
loja,Loja,Loja,Sierra,desarrollo,2008-08,2008-08-01,2008-09-01,entrenamiento,Baja,Baja,14.141466975212095,9,33.02929,13.028117835521698,2.6395914554595947,5.504881381988525,0,2,20,15.244305,67.84846,1.5315133,777.8773,-3.99313,-79.20422,-1.0,-1.8369701987210297e-16,51.19411,41.3039,17.476439952850342,12.48551094532013,2.005049467086792,2.910420298576355,2.8441171646118164,2.950278759002685,0.0,0.0,5.0,6.0,3.0,9.0,13.88926,15.061832,75.95823,71.55494,1.8245437,1.9820276,778.672,778.33386
loja,Loja,Loja,Sierra,desarrollo,2008-09,2008-09-01,2008-10-01,entrenamiento,Baja,Alta,78.72043037414551,10,47.379906,14.141466975212095,2.006703495979309,2.9612441062927246,0,6,5,15.530738,70.24627,1.61819,778.14496,-3.99313,-79.20422,-0.8660254037844386,0.5000000000000001,33.02929,129.63242,13.028117835521698,61.72926902770996,2.6395914554595947,8.33006238937378,5.504881381988525,6.172972202301025,0.0,0.0,2.0,9.0,20.0,6.0,15.244305,15.19387,67.84846,78.511734,1.5315133,0.9954663,777.8773,777.5411
loja,Loja,Loja,Sierra,desarrollo,2008-10,2008-10-01,2008-11-01,entrenamiento,Alta,Media,69.676349401474,11,176.25307,78.72043037414551,11.778950452804564,6.527891159057617,0,12,2,15.240061,79.96785,1.0101323,778.07086,-3.99313,-79.20422,-0.5000000000000004,0.8660254037844384,47.379906,179.06595,14.141466975212095,52.48612403869629,2.006703495979309,16.085602283477783,2.9612441062927246,7.461081027984619,0.0,1.0,6.0,16.0,5.0,3.0,15.530738,15.1132765,70.24627,82.28511,1.61819,1.0675088,778.14496,776.6434
loja,Loja,Loja,Sierra,desarrollo,2008-11,2008-11-01,2008-12-01,entrenamiento,Media,Media,46.29013919830322,12,119.17102,69.676349401474,9.224683046340942,5.416864395141602,0,10,6,15.239014,81.00832,0.9341207,777.3434,-3.99313,-79.20422,-2.4492935982947064e-16,1.0,176.25307,127.54705,78.72043037414551,56.80058169364929,11.778950452804564,8.195519208908081,6.527891159057617,6.377352714538574,0.0,1.0,12.0,11.0,2.0,9.0,15.240061,14.525051,79.96785,80.787254,1.0101323,1.0138792,778.07086,777.24927
loja,Loja,Loja,Sierra,desarrollo,2008-12,2008-12-01,2009-01-01,entrenamiento,Media,Alta,71.59088468551636,1,126.46301,46.29013919830322,7.809460163116455,5.748318672180176,0,7,5,14.838637,81.47142,0.9378846,777.4105,-3.99313,-79.20422,0.49999999999999994,0.8660254037844387,119.17102,187.96388,69.676349401474,46.21771407127381,9.224683046340942,9.292394042015076,5.416864395141602,6.063351154327393,0.0,0.0,10.0,31.0,6.0,0.0,15.239014,14.589577,81.00832,85.21323,0.9341207,1.0379786,777.3434,776.971
loja,Loja,Loja,Sierra,desarrollo,2009-01,2009-01-01,2009-02-01,entrenamiento,Alta,Media,61.26953935623169,2,273.80353,71.59088468551636,9.027928709983826,8.832371711730957,3,31,0,14.652727,86.496635,0.82619673,777.7587,-3.99313,-79.20422,0.8660254037844386,0.5000000000000001,126.46301,240.53288,46.29013919830322,89.32246494293213,7.809460163116455,8.636963248252869,5.748318672180176,8.590459823608398,0.0,2.0,7.0,23.0,5.0,1.0,14.838637,14.301063,81.47142,85.9087,0.9378846,0.9688309,777.4105,777.8386
loja,Loja,Loja,Sierra,desarrollo,2009-02,2009-02-01,2009-03-01,entrenamiento,Media,Media,53.49923896789551,3,189.18233,61.26953935623169,7.354617118835449,6.756511688232422,0,28,0,14.820968,85.46531,0.93518955,777.0994,-3.99313,-79.20422,1.0,6.123233995736766e-17,273.80353,197.35081,71.59088468551636,81.828688621521,9.027928709983826,7.763132214546204,8.832371711730957,6.805200576782227,3.0,1.0,31.0,20.0,0.0,1.0,14.652727,14.283004,86.496635,85.0381,0.82619673,0.9831747,777.7587,777.67365
loja,Loja,Loja,Sierra,desarrollo,2009-03,2009-03-01,2009-04-01,entrenamiento,Media,Media,64.52005863189697,4,165.09663,53.49923896789551,6.966978371143341,5.896308422088623,1,14,1,15.142784,83.40942,0.90873355,777.2602,-3.99313,-79.20422,0.8660254037844387,-0.4999999999999998,189.18233,194.96036,61.26953935623169,74.91028356552124,7.354617118835449,8.651519179344177,6.756511688232422,6.962870121002197,0.0,0.0,28.0,19.0,0.0,1.0,14.820968,14.625076,85.46531,85.854454,0.93518955,0.96383697,777.0994,777.18585
