zone_id,ciudad,period_start,target_period_start,target_amenaza,modelo,prediccion
esmeraldas,Esmeraldas,2017-12-01,2018-01-01,Baja,Random_Forest,Alta
esmeraldas,Esmeraldas,2018-01-01,2018-02-01,Media,Random_Forest,Alta
esmeraldas,Esmeraldas,2018-02-01,2018-03-01,Baja,Random_Forest,Media
esmeraldas,Esmeraldas,2018-03-01,2018-04-01,Baja,Random_Forest,Baja
esmeraldas,Esmeraldas,2018-04-01,2018-05-01,Baja,Random_Forest,Baja
esmeraldas,Esmeraldas,2018-05-01,2018-06-01,Baja,Random_Forest,Baja
esmeraldas,Esmeraldas,2018-06-01,2018-07-01,Baja,Random_Forest,Media
esmeraldas,Esmeraldas,2018-07-01,2018-08-01,Media,Random_Forest,Baja
esmeraldas,Esmeraldas,2018-08-01,2018-09-01,Baja,Random_Forest,Baja
esmeraldas,Esmeraldas,2018-09-01,2018-10-01,Baja,Random_Forest,Media
esmeraldas,Esmeraldas,2018-10-01,2018-11-01,Media,Random_Forest,Baja
esmeraldas,Esmeraldas,2018-11-01,2018-12-01,Alta,Random_Forest,Media
esmeraldas,Esmeraldas,2018-12-01,2019-01-01,Media,Random_Forest,Alta
esmeraldas,Esmeraldas,2019-01-01,2019-02-01,Baja,Random_Forest,Baja
esmeraldas,Esmeraldas,2019-02-01,2019-03-01,Baja,Random_Forest,Alta
esmeraldas,Esmeraldas,2019-03-01,2019-04-01,Media,Random_Forest,Alta
esmeraldas,Esmeraldas,2019-04-01,2019-05-01,Alta,Random_Forest,Alta
esmeraldas,Esmeraldas,2019-05-01,2019-06-01,Alta,Random_Forest,Alta
esmeraldas,Esmeraldas,2019-06-01,2019-07-01,Media,Random_Forest,Alta
esmeraldas,Esmeraldas,2019-07-01,2019-08-01,Baja,Random_Forest,Alta
esmeraldas,Esmeraldas,2019-08-01,2019-09-01,Baja,Random_Forest,Media
esmeraldas,Esmeraldas,2019-09-01,2019-10-01,Media,Random_Forest,Baja
esmeraldas,Esmeraldas,2019-10-01,2019-11-01,Baja,Random_Forest,Baja
esmeraldas,Esmeraldas,2019-11-01,2019-12-01,Media,Random_Forest,Alta
esmeraldas,Esmeraldas,2019-12-01,2020-01-01,Baja,Random_Forest,Alta
esmeraldas,Esmeraldas,2020-01-01,2020-02-01,Alta,Random_Forest,Media
esmeraldas,Esmeraldas,2020-02-01,2020-03-01,Media,Random_Forest,Alta
esmeraldas,Esmeraldas,2020-03-01,2020-04-01,Baja,Random_Forest,Alta
esmeraldas,Esmeraldas,2020-04-01,2020-05-01,Alta,Random_Forest,Baja
esmeraldas,Esmeraldas,2020-05-01,2020-06-01,Baja,Random_Forest,Alta
esmeraldas,Esmeraldas,2020-06-01,2020-07-01,Baja,Random_Forest,Baja
esmeraldas,Esmeraldas,2020-07-01,2020-08-01,Baja,Random_Forest,Baja
esmeraldas,Esmeraldas,2020-08-01,2020-09-01,Baja,Random_Forest,Baja
esmeraldas,Esmeraldas,2020-09-01,2020-10-01,Media,Random_Forest,Baja
esmeraldas,Esmeraldas,2020-10-01,2020-11-01,Baja,Random_Forest,Media
esmeraldas,Esmeraldas,2020-11-01,2020-12-01,Alta,Random_Forest,Baja
esmeraldas,Esmeraldas,2020-12-01,2021-01-01,Alta,Random_Forest,Alta
esmeraldas,Esmeraldas,2021-01-01,2021-02-01,Media,Random_Forest,Alta
esmeraldas,Esmeraldas,2021-02-01,2021-03-01,Alta,Random_Forest,Baja
esmeraldas,Esmeraldas,2021-03-01,2021-04-01,Media,Random_Forest,Alta
esmeraldas,Esmeraldas,2021-04-01,2021-05-01,Media,Random_Forest,Alta
esmeraldas,Esmeraldas,2021-05-01,2021-06-01,Media,Random_Forest,Baja
esmeraldas,Esmeraldas,2021-06-01,2021-07-01,Baja,Random_Forest,Baja
esmeraldas,Esmeraldas,2021-07-01,2021-08-01,Media,Random_Forest,Baja
esmeraldas,Esmeraldas,2021-08-01,2021-09-01,Media,Random_Forest,Baja
esmeraldas,Esmeraldas,2021-09-01,2021-10-01,Media,Random_Forest,Media
esmeraldas,Esmeraldas,2021-10-01,2021-11-01,Media,Random_Forest,Media
esmeraldas,Esmeraldas,2021-11-01,2021-12-01,Media,Random_Forest,Baja
guayaquil,Guayaquil,2017-12-01,2018-01-01,Baja,Random_Forest,Alta
guayaquil,Guayaquil,2018-01-01,2018-02-01,Baja,Random_Forest,Baja
guayaquil,Guayaquil,2018-02-01,2018-03-01,Baja,Random_Forest,Media
guayaquil,Guayaquil,2018-03-01,2018-04-01,Baja,Random_Forest,Alta
guayaquil,Guayaquil,2018-04-01,2018-05-01,Media,Random_Forest,Alta
guayaquil,Guayaquil,2018-05-01,2018-06-01,Baja,Random_Forest,Baja
guayaquil,Guayaquil,2018-06-01,2018-07-01,Media,Random_Forest,Baja
guayaquil,Guayaquil,2018-07-01,2018-08-01,Media,Random_Forest,Baja
guayaquil,Guayaquil,2018-08-01,2018-09-01,Baja,Random_Forest,Media
guayaquil,Guayaquil,2018-09-01,2018-10-01,Baja,Random_Forest,Media
guayaquil,Guayaquil,2018-10-01,2018-11-01,Baja,Random_Forest,Baja
guayaquil,Guayaquil,2018-11-01,2018-12-01,Alta,Random_Forest,Alta
guayaquil,Guayaquil,2018-12-01,2019-01-01,Alta,Random_Forest,Alta
guayaquil,Guayaquil,2019-01-01,2019-02-01,Baja,Random_Forest,Media
guayaquil,Guayaquil,2019-02-01,2019-03-01,Alta,Random_Forest,Alta
guayaquil,Guayaquil,2019-03-01,2019-04-01,Media,Random_Forest,Alta
guayaquil,Guayaquil,2019-04-01,2019-05-01,Alta,Random_Forest,Alta
guayaquil,Guayaquil,2019-05-01,2019-06-01,Media,Random_Forest,Alta
guayaquil,Guayaquil,2019-06-01,2019-07-01,Baja,Random_Forest,Alta
guayaquil,Guayaquil,2019-07-01,2019-08-01,Baja,Random_Forest,Alta
guayaquil,Guayaquil,2019-08-01,2019-09-01,Baja,Random_Forest,Baja
guayaquil,Guayaquil,2019-09-01,2019-10-01,Alta,Random_Forest,Baja
guayaquil,Guayaquil,2019-10-01,2019-11-01,Media,Random_Forest,Baja
guayaquil,Guayaquil,2019-11-01,2019-12-01,Media,Random_Forest,Media
guayaquil,Guayaquil,2019-12-01,2020-01-01,Baja,Random_Forest,Alta
guayaquil,Guayaquil,2020-01-01,2020-02-01,Baja,Random_Forest,Media
guayaquil,Guayaquil,2020-02-01,2020-03-01,Alta,Random_Forest,Alta
guayaquil,Guayaquil,2020-03-01,2020-04-01,Media,Random_Forest,Alta
guayaquil,Guayaquil,2020-04-01,2020-05-01,Baja,Random_Forest,Alta
guayaquil,Guayaquil,2020-05-01,2020-06-01,Baja,Random_Forest,Baja
guayaquil,Guayaquil,2020-06-01,2020-07-01,Baja,Random_Forest,Baja
guayaquil,Guayaquil,2020-07-01,2020-08-01,Baja,Random_Forest,Baja
guayaquil,Guayaquil,2020-08-01,2020-09-01,Baja,Random_Forest,Media
guayaquil,Guayaquil,2020-09-01,2020-10-01,Media,Random_Forest,Baja
guayaquil,Guayaquil,2020-10-01,2020-11-01,Media,Random_Forest,Media
guayaquil,Guayaquil,2020-11-01,2020-12-01,Alta,Random_Forest,Media
guayaquil,Guayaquil,2020-12-01,2021-01-01,Alta,Random_Forest,Alta
guayaquil,Guayaquil,2021-01-01,2021-02-01,Baja,Random_Forest,Media
guayaquil,Guayaquil,2021-02-01,2021-03-01,Alta,Random_Forest,Baja
guayaquil,Guayaquil,2021-03-01,2021-04-01,Baja,Random_Forest,Alta
guayaquil,Guayaquil,2021-04-01,2021-05-01,Media,Random_Forest,Baja
guayaquil,Guayaquil,2021-05-01,2021-06-01,Baja,Random_Forest,Baja
guayaquil,Guayaquil,2021-06-01,2021-07-01,Baja,Random_Forest,Media
guayaquil,Guayaquil,2021-07-01,2021-08-01,Baja,Random_Forest,Media
guayaquil,Guayaquil,2021-08-01,2021-09-01,Media,Random_Forest,Baja
guayaquil,Guayaquil,2021-09-01,2021-10-01,Baja,Random_Forest,Media
guayaquil,Guayaquil,2021-10-01,2021-11-01,Media,Random_Forest,Media
guayaquil,Guayaquil,2021-11-01,2021-12-01,Baja,Random_Forest,Alta
loja,Loja,2017-12-01,2018-01-01,Alta,Random_Forest,Alta
loja,Loja,2018-01-01,2018-02-01,Media,Random_Forest,Baja
loja,Loja,2018-02-01,2018-03-01,Media,Random_Forest,Alta
loja,Loja,2018-03-01,2018-04-01,Alta,Random_Forest,Alta
loja,Loja,2018-04-01,2018-05-01,Media,Random_Forest,Baja
loja,Loja,2018-05-01,2018-06-01,Baja,Random_Forest,Baja
loja,Loja,2018-06-01,2018-07-01,Media,Random_Forest,Baja
loja,Loja,2018-07-01,2018-08-01,Alta,Random_Forest,Media
loja,Loja,2018-08-01,2018-09-01,Baja,Random_Forest,Alta
loja,Loja,2018-09-01,2018-10-01,Baja,Random_Forest,Media
loja,Loja,2018-10-01,2018-11-01,Alta,Random_Forest,Media
loja,Loja,2018-11-01,2018-12-01,Baja,Random_Forest,Alta
loja,Loja,2018-12-01,2019-01-01,Media,Random_Forest,Baja
loja,Loja,2019-01-01,2019-02-01,Baja,Random_Forest,Baja
loja,Loja,2019-02-01,2019-03-01,Alta,Random_Forest,Baja
loja,Loja,2019-03-01,2019-04-01,Alta,Random_Forest,Baja
loja,Loja,2019-04-01,2019-05-01,Media,Random_Forest,Baja
loja,Loja,2019-05-01,2019-06-01,Alta,Random_Forest,Baja
loja,Loja,2019-06-01,2019-07-01,Alta,Random_Forest,Baja
loja,Loja,2019-07-01,2019-08-01,Alta,Random_Forest,Baja
loja,Loja,2019-08-01,2019-09-01,Media,Random_Forest,Baja
loja,Loja,2019-09-01,2019-10-01,Baja,Random_Forest,Media
loja,Loja,2019-10-01,2019-11-01,Alta,Random_Forest,Media
loja,Loja,2019-11-01,2019-12-01,Alta,Random_Forest,Media
loja,Loja,2019-12-01,2020-01-01,Alta,Random_Forest,Media
loja,Loja,2020-01-01,2020-02-01,Media,Random_Forest,Media
loja,Loja,2020-02-01,2020-03-01,Baja,Random_Forest,Baja
loja,Loja,2020-03-01,2020-04-01,Alta,Random_Forest,Alta
loja,Loja,2020-04-01,2020-05-01,Media,Random_Forest,Baja
loja,Loja,2020-05-01,2020-06-01,Baja,Random_Forest,Media
loja,Loja,2020-06-01,2020-07-01,Media,Random_Forest,Media
loja,Loja,2020-07-01,2020-08-01,Media,Random_Forest,Baja
loja,Loja,2020-08-01,2020-09-01,Alta,Random_Forest,Baja
loja,Loja,2020-09-01,2020-10-01,Baja,Random_Forest,Media
loja,Loja,2020-10-01,2020-11-01,Baja,Random_Forest,Media
loja,Loja,2020-11-01,2020-12-01,Alta,Random_Forest,Baja
loja,Loja,2020-12-01,2021-01-01,Alta,Random_Forest,Alta
loja,Loja,2021-01-01,2021-02-01,Media,Random_Forest,Alta
loja,Loja,2021-02-01,2021-03-01,Alta,Random_Forest,Media
loja,Loja,2021-03-01,2021-04-01,Media,Random_Forest,Alta
loja,Loja,2021-04-01,2021-05-01,Alta,Random_Forest,Baja
loja,Loja,2021-05-01,2021-06-01,Alta,Random_Forest,Media
loja,Loja,2021-06-01,2021-07-01,Alta,Random_Forest,Alta
loja,Loja,2021-07-01,2021-08-01,Media,Random_Forest,Media
loja,Loja,2021-08-01,2021-09-01,Baja,Random_Forest,Media
loja,Loja,2021-09-01,2021-10-01,Alta,Random_Forest,Baja
loja,Loja,2021-10-01,2021-11-01,Alta,Random_Forest,Baja
loja,Loja,2021-11-01,2021-12-01,Alta,Random_Forest,Alta
machala,Machala,2017-12-01,2018-01-01,Baja,Random_Forest,Alta
machala,Machala,2018-01-01,2018-02-01,Baja,Random_Forest,Alta
machala,Machala,2018-02-01,2018-03-01,Baja,Random_Forest,Baja
machala,Machala,2018-03-01,2018-04-01,Baja,Random_Forest,Baja
machala,Machala,2018-04-01,2018-05-01,Alta,Random_Forest,Baja
machala,Machala,2018-05-01,2018-06-01,Baja,Random_Forest,Media
machala,Machala,2018-06-01,2018-07-01,Baja,Random_Forest,Baja
machala,Machala,2018-07-01,2018-08-01,Alta,Random_Forest,Media
machala,Machala,2018-08-01,2018-09-01,Baja,Random_Forest,Baja
machala,Machala,2018-09-01,2018-10-01,Media,Random_Forest,Baja
machala,Machala,2018-10-01,2018-11-01,Alta,Random_Forest,Baja
machala,Machala,2018-11-01,2018-12-01,Alta,Random_Forest,Alta
machala,Machala,2018-12-01,2019-01-01,Alta,Random_Forest,Media
machala,Machala,2019-01-01,2019-02-01,Media,Random_Forest,Alta
machala,Machala,2019-02-01,2019-03-01,Media,Random_Forest,Alta
machala,Machala,2019-03-01,2019-04-01,Baja,Random_Forest,Media
machala,Machala,2019-04-01,2019-05-01,Baja,Random_Forest,Baja
machala,Machala,2019-05-01,2019-06-01,Media,Random_Forest,Alta
machala,Machala,2019-06-01,2019-07-01,Media,Random_Forest,Media
machala,Machala,2019-07-01,2019-08-01,Alta,Random_Forest,Media
machala,Machala,2019-08-01,2019-09-01,Media,Random_Forest,Media
machala,Machala,2019-09-01,2019-10-01,Alta,Random_Forest,Alta
machala,Machala,2019-10-01,2019-11-01,Alta,Random_Forest,Media
machala,Machala,2019-11-01,2019-12-01,Baja,Random_Forest,Media
machala,Machala,2019-12-01,2020-01-01,Baja,Random_Forest,Media
machala,Machala,2020-01-01,2020-02-01,Media,Random_Forest,Baja
machala,Machala,2020-02-01,2020-03-01,Media,Random_Forest,Baja
machala,Machala,2020-03-01,2020-04-01,Baja,Random_Forest,Baja
machala,Machala,2020-04-01,2020-05-01,Baja,Random_Forest,Media
machala,Machala,2020-05-01,2020-06-01,Baja,Random_Forest,Media
machala,Machala,2020-06-01,2020-07-01,Alta,Random_Forest,Media
machala,Machala,2020-07-01,2020-08-01,Baja,Random_Forest,Media
machala,Machala,2020-08-01,2020-09-01,Baja,Random_Forest,Baja
machala,Machala,2020-09-01,2020-10-01,Baja,Random_Forest,Baja
machala,Machala,2020-10-01,2020-11-01,Baja,Random_Forest,Baja
machala,Machala,2020-11-01,2020-12-01,Baja,Random_Forest,Baja
machala,Machala,2020-12-01,2021-01-01,Baja,Random_Forest,Media
machala,Machala,2021-01-01,2021-02-01,Baja,Random_Forest,Baja
machala,Machala,2021-02-01,2021-03-01,Media,Random_Forest,Baja
machala,Machala,2021-03-01,2021-04-01,Media,Random_Forest,Media
machala,Machala,2021-04-01,2021-05-01,Media,Random_Forest,Media
machala,Machala,2021-05-01,2021-06-01,Media,Random_Forest,Media
machala,Machala,2021-06-01,2021-07-01,Baja,Random_Forest,Baja
machala,Machala,2021-07-01,2021-08-01,Media,Random_Forest,Media
machala,Machala,2021-08-01,2021-09-01,Baja,Random_Forest,Baja
machala,Machala,2021-09-01,2021-10-01,Alta,Random_Forest,Baja
machala,Machala,2021-10-01,2021-11-01,Baja,Random_Forest,Media
machala,Machala,2021-11-01,2021-12-01,Media,Random_Forest,Alta
portoviejo,Portoviejo,2017-12-01,2018-01-01,Baja,Random_Forest,Media
portoviejo,Portoviejo,2018-01-01,2018-02-01,Baja,Random_Forest,Baja
portoviejo,Portoviejo,2018-02-01,2018-03-01,Baja,Random_Forest,Baja
portoviejo,Portoviejo,2018-03-01,2018-04-01,Alta,Random_Forest,Media
portoviejo,Portoviejo,2018-04-01,2018-05-01,Alta,Random_Forest,Baja
portoviejo,Portoviejo,2018-05-01,2018-06-01,Baja,Random_Forest,Media
portoviejo,Portoviejo,2018-06-01,2018-07-01,Baja,Random_Forest,Baja
portoviejo,Portoviejo,2018-07-01,2018-08-01,Media,Random_Forest,Baja
portoviejo,Portoviejo,2018-08-01,2018-09-01,Baja,Random_Forest,Media
portoviejo,Portoviejo,2018-09-01,2018-10-01,Baja,Random_Forest,Baja
portoviejo,Portoviejo,2018-10-01,2018-11-01,Media,Random_Forest,Baja
portoviejo,Portoviejo,2018-11-01,2018-12-01,Alta,Random_Forest,Baja
portoviejo,Portoviejo,2018-12-01,2019-01-01,Baja,Random_Forest,Media
portoviejo,Portoviejo,2019-01-01,2019-02-01,Media,Random_Forest,Baja
portoviejo,Portoviejo,2019-02-01,2019-03-01,Baja,Random_Forest,Alta
portoviejo,Portoviejo,2019-03-01,2019-04-01,Baja,Random_Forest,Alta
portoviejo,Portoviejo,2019-04-01,2019-05-01,Alta,Random_Forest,Baja
portoviejo,Portoviejo,2019-05-01,2019-06-01,Media,Random_Forest,Baja
portoviejo,Portoviejo,2019-06-01,2019-07-01,Baja,Random_Forest,Media
portoviejo,Portoviejo,2019-07-01,2019-08-01,Baja,Random_Forest,Baja
portoviejo,Portoviejo,2019-08-01,2019-09-01,Baja,Random_Forest,Baja
portoviejo,Portoviejo,2019-09-01,2019-10-01,Alta,Random_Forest,Baja
portoviejo,Portoviejo,2019-10-01,2019-11-01,Baja,Random_Forest,Baja
portoviejo,Portoviejo,2019-11-01,2019-12-01,Media,Random_Forest,Media
portoviejo,Portoviejo,2019-12-01,2020-01-01,Baja,Random_Forest,Media
portoviejo,Portoviejo,2020-01-01,2020-02-01,Baja,Random_Forest,Media
portoviejo,Portoviejo,2020-02-01,2020-03-01,Baja,Random_Forest,Baja
portoviejo,Portoviejo,2020-03-01,2020-04-01,Baja,Random_Forest,Media
portoviejo,Portoviejo,2020-04-01,2020-05-01,Baja,Random_Forest,Baja
portoviejo,Portoviejo,2020-05-01,2020-06-01,Baja,Random_Forest,Media
portoviejo,Portoviejo,2020-06-01,2020-07-01,Baja,Random_Forest,Baja
portoviejo,Portoviejo,2020-07-01,2020-08-01,Media,Random_Forest,Baja
portoviejo,Portoviejo,2020-08-01,2020-09-01,Baja,Random_Forest,Media
portoviejo,Portoviejo,2020-09-01,2020-10-01,Baja,Random_Forest,Media
portoviejo,Portoviejo,2020-10-01,2020-11-01,Baja,Random_Forest,Baja
portoviejo,Portoviejo,2020-11-01,2020-12-01,Baja,Random_Forest,Media
portoviejo,Portoviejo,2020-12-01,2021-01-01,Alta,Random_Forest,Media
portoviejo,Portoviejo,2021-01-01,2021-02-01,Baja,Random_Forest,Alta
portoviejo,Portoviejo,2021-02-01,2021-03-01,Media,Random_Forest,Baja
portoviejo,Portoviejo,2021-03-01,2021-04-01,Baja,Random_Forest,Media
portoviejo,Portoviejo,2021-04-01,2021-05-01,Media,Random_Forest,Baja
portoviejo,Portoviejo,2021-05-01,2021-06-01,Baja,Random_Forest,Media
portoviejo,Portoviejo,2021-06-01,2021-07-01,Baja,Random_Forest,Media
portoviejo,Portoviejo,2021-07-01,2021-08-01,Media,Random_Forest,Baja
portoviejo,Portoviejo,2021-08-01,2021-09-01,Baja,Random_Forest,Baja
portoviejo,Portoviejo,2021-09-01,2021-10-01,Baja,Random_Forest,Baja
portoviejo,Portoviejo,2021-10-01,2021-11-01,Media,Random_Forest,Baja
portoviejo,Portoviejo,2021-11-01,2021-12-01,Alta,Random_Forest,Media
puyo,Puyo,2017-12-01,2018-01-01,Alta,Random_Forest,Media
puyo,Puyo,2018-01-01,2018-02-01,Alta,Random_Forest,Media
puyo,Puyo,2018-02-01,2018-03-01,Baja,Random_Forest,Alta
puyo,Puyo,2018-03-01,2018-04-01,Alta,Random_Forest,Baja
puyo,Puyo,2018-04-01,2018-05-01,Alta,Random_Forest,Media
puyo,Puyo,2018-05-01,2018-06-01,Alta,Random_Forest,Alta
puyo,Puyo,2018-06-01,2018-07-01,Alta,Random_Forest,Alta
puyo,Puyo,2018-07-01,2018-08-01,Alta,Random_Forest,Alta
puyo,Puyo,2018-08-01,2018-09-01,Baja,Random_Forest,Alta
puyo,Puyo,2018-09-01,2018-10-01,Media,Random_Forest,Baja
puyo,Puyo,2018-10-01,2018-11-01,Media,Random_Forest,Baja
puyo,Puyo,2018-11-01,2018-12-01,Alta,Random_Forest,Alta
puyo,Puyo,2018-12-01,2019-01-01,Alta,Random_Forest,Alta
puyo,Puyo,2019-01-01,2019-02-01,Media,Random_Forest,Alta
puyo,Puyo,2019-02-01,2019-03-01,Media,Random_Forest,Alta
puyo,Puyo,2019-03-01,2019-04-01,Alta,Random_Forest,Media
puyo,Puyo,2019-04-01,2019-05-01,Alta,Random_Forest,Alta
puyo,Puyo,2019-05-01,2019-06-01,Alta,Random_Forest,Media
puyo,Puyo,2019-06-01,2019-07-01,Alta,Random_Forest,Alta
puyo,Puyo,2019-07-01,2019-08-01,Media,Random_Forest,Alta
puyo,Puyo,2019-08-01,2019-09-01,Alta,Random_Forest,Baja
puyo,Puyo,2019-09-01,2019-10-01,Baja,Random_Forest,Baja
puyo,Puyo,2019-10-01,2019-11-01,Alta,Random_Forest,Media
puyo,Puyo,2019-11-01,2019-12-01,Alta,Random_Forest,Media
puyo,Puyo,2019-12-01,2020-01-01,Alta,Random_Forest,Media
puyo,Puyo,2020-01-01,2020-02-01,Baja,Random_Forest,Alta
puyo,Puyo,2020-02-01,2020-03-01,Media,Random_Forest,Baja
puyo,Puyo,2020-03-01,2020-04-01,Alta,Random_Forest,Media
puyo,Puyo,2020-04-01,2020-05-01,Media,Random_Forest,Media
puyo,Puyo,2020-05-01,2020-06-01,Media,Random_Forest,Media
puyo,Puyo,2020-06-01,2020-07-01,Baja,Random_Forest,Media
puyo,Puyo,2020-07-01,2020-08-01,Alta,Random_Forest,Baja
puyo,Puyo,2020-08-01,2020-09-01,Alta,Random_Forest,Baja
puyo,Puyo,2020-09-01,2020-10-01,Baja,Random_Forest,Alta
puyo,Puyo,2020-10-01,2020-11-01,Baja,Random_Forest,Media
puyo,Puyo,2020-11-01,2020-12-01,Alta,Random_Forest,Baja
puyo,Puyo,2020-12-01,2021-01-01,Alta,Random_Forest,Alta
puyo,Puyo,2021-01-01,2021-02-01,Alta,Random_Forest,Alta
puyo,Puyo,2021-02-01,2021-03-01,Alta,Random_Forest,Alta
puyo,Puyo,2021-03-01,2021-04-01,Alta,Random_Forest,Alta
puyo,Puyo,2021-04-01,2021-05-01,Media,Random_Forest,Alta
puyo,Puyo,2021-05-01,2021-06-01,Alta,Random_Forest,Alta
puyo,Puyo,2021-06-01,2021-07-01,Alta,Random_Forest,Alta
puyo,Puyo,2021-07-01,2021-08-01,Media,Random_Forest,Alta
puyo,Puyo,2021-08-01,2021-09-01,Baja,Random_Forest,Media
puyo,Puyo,2021-09-01,2021-10-01,Alta,Random_Forest,Alta
puyo,Puyo,2021-10-01,2021-11-01,Alta,Random_Forest,Baja
puyo,Puyo,2021-11-01,2021-12-01,Alta,Random_Forest,Baja
quito,Quito,2017-12-01,2018-01-01,Alta,Random_Forest,Alta
quito,Quito,2018-01-01,2018-02-01,Alta,Random_Forest,Media
quito,Quito,2018-02-01,2018-03-01,Baja,Random_Forest,Alta
quito,Quito,2018-03-01,2018-04-01,Media,Random_Forest,Media
quito,Quito,2018-04-01,2018-05-01,Alta,Random_Forest,Alta
quito,Quito,2018-05-01,2018-06-01,Media,Random_Forest,Alta
quito,Quito,2018-06-01,2018-07-01,Alta,Random_Forest,Media
quito,Quito,2018-07-01,2018-08-01,Alta,Random_Forest,Baja
quito,Quito,2018-08-01,2018-09-01,Media,Random_Forest,Alta
quito,Quito,2018-09-01,2018-10-01,Alta,Random_Forest,Baja
quito,Quito,2018-10-01,2018-11-01,Alta,Random_Forest,Media
quito,Quito,2018-11-01,2018-12-01,Baja,Random_Forest,Alta
quito,Quito,2018-12-01,2019-01-01,Alta,Random_Forest,Baja
quito,Quito,2019-01-01,2019-02-01,Alta,Random_Forest,Media
quito,Quito,2019-02-01,2019-03-01,Alta,Random_Forest,Media
quito,Quito,2019-03-01,2019-04-01,Alta,Random_Forest,Media
quito,Quito,2019-04-01,2019-05-01,Media,Random_Forest,Alta
quito,Quito,2019-05-01,2019-06-01,Alta,Random_Forest,Alta
quito,Quito,2019-06-01,2019-07-01,Media,Random_Forest,Alta
quito,Quito,2019-07-01,2019-08-01,Baja,Random_Forest,Media
quito,Quito,2019-08-01,2019-09-01,Media,Random_Forest,Media
quito,Quito,2019-09-01,2019-10-01,Alta,Random_Forest,Baja
quito,Quito,2019-10-01,2019-11-01,Alta,Random_Forest,Media
quito,Quito,2019-11-01,2019-12-01,Baja,Random_Forest,Media
quito,Quito,2019-12-01,2020-01-01,Alta,Random_Forest,Media
quito,Quito,2020-01-01,2020-02-01,Media,Random_Forest,Alta
quito,Quito,2020-02-01,2020-03-01,Media,Random_Forest,Media
quito,Quito,2020-03-01,2020-04-01,Alta,Random_Forest,Baja
quito,Quito,2020-04-01,2020-05-01,Alta,Random_Forest,Alta
quito,Quito,2020-05-01,2020-06-01,Alta,Random_Forest,Media
quito,Quito,2020-06-01,2020-07-01,Alta,Random_Forest,Alta
quito,Quito,2020-07-01,2020-08-01,Alta,Random_Forest,Alta
quito,Quito,2020-08-01,2020-09-01,Media,Random_Forest,Media
quito,Quito,2020-09-01,2020-10-01,Baja,Random_Forest,Baja
quito,Quito,2020-10-01,2020-11-01,Media,Random_Forest,Media
quito,Quito,2020-11-01,2020-12-01,Media,Random_Forest,Media
quito,Quito,2020-12-01,2021-01-01,Alta,Random_Forest,Alta
quito,Quito,2021-01-01,2021-02-01,Baja,Random_Forest,Media
quito,Quito,2021-02-01,2021-03-01,Alta,Random_Forest,Alta
quito,Quito,2021-03-01,2021-04-01,Alta,Random_Forest,Alta
quito,Quito,2021-04-01,2021-05-01,Alta,Random_Forest,Media
quito,Quito,2021-05-01,2021-06-01,Alta,Random_Forest,Alta
quito,Quito,2021-06-01,2021-07-01,Alta,Random_Forest,Alta
quito,Quito,2021-07-01,2021-08-01,Alta,Random_Forest,Media
quito,Quito,2021-08-01,2021-09-01,Alta,Random_Forest,Media
quito,Quito,2021-09-01,2021-10-01,Media,Random_Forest,Media
quito,Quito,2021-10-01,2021-11-01,Alta,Random_Forest,Baja
quito,Quito,2021-11-01,2021-12-01,Alta,Random_Forest,Alta
riobamba,Riobamba,2017-12-01,2018-01-01,Media,Random_Forest,Baja
riobamba,Riobamba,2018-01-01,2018-02-01,Alta,Random_Forest,Baja
riobamba,Riobamba,2018-02-01,2018-03-01,Baja,Random_Forest,Media
riobamba,Riobamba,2018-03-01,2018-04-01,Media,Random_Forest,Alta
riobamba,Riobamba,2018-04-01,2018-05-01,Media,Random_Forest,Alta
riobamba,Riobamba,2018-05-01,2018-06-01,Alta,Random_Forest,Baja
riobamba,Riobamba,2018-06-01,2018-07-01,Media,Random_Forest,Baja
riobamba,Riobamba,2018-07-01,2018-08-01,Alta,Random_Forest,Baja
riobamba,Riobamba,2018-08-01,2018-09-01,Baja,Random_Forest,Baja
riobamba,Riobamba,2018-09-01,2018-10-01,Alta,Random_Forest,Baja
riobamba,Riobamba,2018-10-01,2018-11-01,Alta,Random_Forest,Alta
riobamba,Riobamba,2018-11-01,2018-12-01,Baja,Random_Forest,Media
riobamba,Riobamba,2018-12-01,2019-01-01,Alta,Random_Forest,Baja
riobamba,Riobamba,2019-01-01,2019-02-01,Alta,Random_Forest,Baja
riobamba,Riobamba,2019-02-01,2019-03-01,Alta,Random_Forest,Media
riobamba,Riobamba,2019-03-01,2019-04-01,Baja,Random_Forest,Media
riobamba,Riobamba,2019-04-01,2019-05-01,Baja,Random_Forest,Alta
riobamba,Riobamba,2019-05-01,2019-06-01,Alta,Random_Forest,Media
riobamba,Riobamba,2019-06-01,2019-07-01,Alta,Random_Forest,Baja
riobamba,Riobamba,2019-07-01,2019-08-01,Media,Random_Forest,Media
riobamba,Riobamba,2019-08-01,2019-09-01,Media,Random_Forest,Media
riobamba,Riobamba,2019-09-01,2019-10-01,Baja,Random_Forest,Baja
riobamba,Riobamba,2019-10-01,2019-11-01,Baja,Random_Forest,Baja
riobamba,Riobamba,2019-11-01,2019-12-01,Media,Random_Forest,Baja
riobamba,Riobamba,2019-12-01,2020-01-01,Media,Random_Forest,Baja
